id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
6107,Female,Loyal Customer,62,Personal Travel,Business,409,2,5,5,3,5,5,5,3,3,5,3,3,3,4,71,103.0,neutral or dissatisfied
74123,Male,Loyal Customer,55,Business travel,Business,3713,5,5,5,5,3,4,4,3,3,3,3,5,3,5,71,116.0,satisfied
71658,Female,Loyal Customer,67,Personal Travel,Eco,1182,4,5,4,4,2,4,5,2,2,4,2,4,2,5,71,119.0,neutral or dissatisfied
107321,Female,disloyal Customer,20,Business travel,Eco Plus,307,3,2,3,1,3,4,4,1,2,2,1,4,4,4,71,138.0,neutral or dissatisfied
45238,Female,Loyal Customer,34,Personal Travel,Eco,1013,3,3,3,2,1,3,1,1,2,3,3,2,3,1,71,,neutral or dissatisfied
38532,Male,Loyal Customer,47,Business travel,Business,2521,2,3,3,3,5,2,3,2,2,2,2,3,2,2,72,46.0,neutral or dissatisfied
119596,Female,Loyal Customer,34,Business travel,Business,1979,1,1,1,1,5,5,4,3,3,3,3,4,3,3,72,47.0,satisfied
34960,Female,Loyal Customer,30,Personal Travel,Eco Plus,187,1,5,1,3,2,1,2,2,5,3,5,4,5,2,72,49.0,neutral or dissatisfied
89570,Male,Loyal Customer,50,Business travel,Business,2664,1,1,1,1,3,5,5,5,5,5,5,3,5,4,72,49.0,satisfied
74227,Female,Loyal Customer,47,Business travel,Business,1007,5,5,5,5,2,5,4,5,5,5,5,3,5,3,72,49.0,satisfied
35853,Female,Loyal Customer,60,Business travel,Eco,537,3,4,4,4,1,2,5,3,3,3,3,5,3,5,72,52.0,neutral or dissatisfied
111143,Male,Loyal Customer,55,Business travel,Business,1577,4,4,5,4,3,5,1,5,5,5,5,3,5,5,72,52.0,neutral or dissatisfied
25625,Male,Loyal Customer,32,Business travel,Business,666,5,4,4,4,5,4,5,5,1,3,2,4,3,5,72,53.0,neutral or dissatisfied
38172,Female,Loyal Customer,70,Personal Travel,Eco,1091,2,1,2,3,5,4,3,5,5,2,5,2,5,1,72,53.0,neutral or dissatisfied
125178,Female,Loyal Customer,59,Business travel,Business,3121,1,2,2,2,3,4,3,1,1,1,1,1,1,3,72,53.0,neutral or dissatisfied
8402,Female,disloyal Customer,48,Business travel,Business,737,3,3,3,2,5,3,5,5,5,2,4,5,4,5,72,54.0,neutral or dissatisfied
52950,Female,Loyal Customer,32,Personal Travel,Eco,1448,3,2,3,3,5,3,5,5,1,1,4,4,4,5,72,55.0,neutral or dissatisfied
121746,Male,Loyal Customer,36,Business travel,Eco Plus,1475,3,4,4,4,3,3,3,3,3,3,4,1,4,3,72,55.0,neutral or dissatisfied
25241,Female,Loyal Customer,69,Personal Travel,Eco,919,3,5,3,4,2,5,5,5,5,3,5,3,5,4,72,55.0,neutral or dissatisfied
59997,Female,Loyal Customer,24,Personal Travel,Eco,997,1,5,1,1,2,1,1,2,4,4,4,5,4,2,72,56.0,neutral or dissatisfied
61521,Female,Loyal Customer,15,Personal Travel,Eco,2253,3,4,3,5,3,3,3,3,5,2,5,5,4,3,72,57.0,neutral or dissatisfied
52433,Male,Loyal Customer,24,Personal Travel,Eco,370,3,0,3,3,5,3,5,5,5,2,5,5,4,5,72,57.0,neutral or dissatisfied
102650,Male,Loyal Customer,44,Business travel,Business,1631,3,3,4,3,5,5,4,5,5,5,5,4,5,5,72,57.0,satisfied
36670,Female,Loyal Customer,30,Personal Travel,Eco,1121,2,5,2,4,4,2,4,4,5,3,5,4,5,4,72,58.0,neutral or dissatisfied
64152,Female,Loyal Customer,46,Business travel,Business,989,3,3,3,3,3,5,4,5,5,5,5,3,5,5,72,58.0,neutral or dissatisfied
7946,Male,disloyal Customer,33,Business travel,Business,594,2,2,2,5,4,2,3,4,4,4,4,5,4,4,72,58.0,neutral or dissatisfied
42163,Male,disloyal Customer,42,Business travel,Eco,451,2,5,2,4,5,2,5,5,4,3,4,3,5,5,72,59.0,neutral or dissatisfied
96938,Female,Loyal Customer,28,Business travel,Business,1975,2,2,2,2,4,4,4,4,4,4,4,3,5,4,72,59.0,satisfied
20358,Male,Loyal Customer,31,Business travel,Business,287,5,5,5,5,5,5,5,5,4,1,2,3,2,5,72,60.0,satisfied
41227,Male,Loyal Customer,35,Personal Travel,Eco,912,2,4,2,1,4,2,4,4,5,4,5,5,4,4,72,60.0,neutral or dissatisfied
11261,Female,Loyal Customer,39,Personal Travel,Eco,308,3,4,3,3,1,3,1,1,4,5,3,4,3,1,72,60.0,neutral or dissatisfied
101855,Female,Loyal Customer,12,Business travel,Eco,519,5,2,2,2,5,4,1,5,4,1,3,3,3,5,72,60.0,neutral or dissatisfied
64703,Female,Loyal Customer,47,Business travel,Business,2389,5,5,5,5,3,4,4,5,5,5,4,5,5,5,72,60.0,satisfied
58723,Male,Loyal Customer,42,Personal Travel,Business,1005,0,4,1,1,4,5,4,1,1,1,1,5,1,5,72,61.0,satisfied
62763,Female,disloyal Customer,25,Business travel,Eco,2504,1,1,1,4,4,1,1,4,3,2,2,3,4,4,72,61.0,neutral or dissatisfied
22056,Female,Loyal Customer,48,Business travel,Business,2133,1,1,1,1,4,4,1,5,5,5,5,3,5,4,72,61.0,satisfied
117157,Male,Loyal Customer,37,Personal Travel,Eco,304,3,4,3,4,2,3,2,2,5,4,4,3,5,2,72,61.0,neutral or dissatisfied
98413,Female,Loyal Customer,30,Business travel,Eco Plus,675,3,2,2,2,3,3,3,3,4,3,4,3,3,3,72,61.0,neutral or dissatisfied
106497,Female,Loyal Customer,11,Business travel,Business,495,2,4,4,4,2,2,2,2,2,5,4,2,4,2,72,62.0,neutral or dissatisfied
6469,Male,Loyal Customer,33,Personal Travel,Eco Plus,213,1,3,1,4,3,1,3,3,2,1,3,3,3,3,72,62.0,neutral or dissatisfied
106387,Male,Loyal Customer,39,Business travel,Business,1699,1,1,1,1,5,4,5,4,4,4,4,5,4,4,72,62.0,satisfied
109823,Female,Loyal Customer,58,Business travel,Business,2553,3,3,2,3,5,4,5,2,2,2,2,3,2,4,72,63.0,satisfied
89367,Male,disloyal Customer,22,Business travel,Business,1541,0,4,0,4,2,0,1,2,5,4,4,4,4,2,72,63.0,neutral or dissatisfied
44778,Female,disloyal Customer,29,Business travel,Eco,1250,3,3,3,3,4,3,4,4,4,3,3,3,3,4,72,63.0,neutral or dissatisfied
34618,Male,Loyal Customer,17,Personal Travel,Eco Plus,1598,3,4,3,2,5,3,5,5,3,3,3,4,5,5,72,63.0,neutral or dissatisfied
108026,Male,Loyal Customer,47,Business travel,Business,3666,2,2,2,2,3,5,4,5,5,5,5,3,5,4,72,63.0,satisfied
121710,Female,Loyal Customer,25,Business travel,Business,3030,3,3,3,3,3,3,3,3,1,5,4,3,3,3,72,64.0,neutral or dissatisfied
19362,Male,Loyal Customer,13,Personal Travel,Eco Plus,692,3,5,3,1,1,3,1,1,5,5,4,3,5,1,72,64.0,neutral or dissatisfied
20326,Male,Loyal Customer,42,Business travel,Business,287,0,0,0,4,4,4,4,2,2,2,2,5,2,4,72,64.0,satisfied
57260,Male,Loyal Customer,51,Business travel,Business,3964,1,1,1,1,4,4,5,4,4,4,4,4,4,4,72,64.0,satisfied
21669,Female,Loyal Customer,49,Business travel,Business,3713,1,1,1,1,3,4,3,5,5,5,5,2,5,2,72,64.0,neutral or dissatisfied
116730,Male,Loyal Customer,62,Personal Travel,Eco Plus,372,3,0,3,1,5,3,5,5,4,5,5,5,3,5,72,65.0,neutral or dissatisfied
94094,Female,Loyal Customer,65,Personal Travel,Business,562,3,4,2,5,5,4,4,5,5,2,5,5,5,4,72,66.0,neutral or dissatisfied
14520,Male,disloyal Customer,27,Business travel,Eco,299,2,5,2,4,2,2,3,2,1,1,5,1,2,2,72,66.0,neutral or dissatisfied
98957,Female,Loyal Customer,37,Business travel,Eco,569,3,5,3,3,3,3,3,3,2,4,2,3,3,3,72,66.0,neutral or dissatisfied
127145,Male,Loyal Customer,32,Personal Travel,Eco,370,1,4,1,4,2,1,2,2,2,3,4,4,3,2,72,66.0,neutral or dissatisfied
114971,Male,Loyal Customer,53,Business travel,Business,3094,1,1,1,1,5,5,5,4,4,4,4,5,4,4,72,66.0,satisfied
7284,Female,Loyal Customer,53,Personal Travel,Eco,116,2,3,2,3,3,2,2,5,5,2,5,2,5,4,72,66.0,neutral or dissatisfied
10106,Male,Loyal Customer,34,Business travel,Business,391,2,5,5,5,1,4,3,2,2,2,2,3,2,2,72,67.0,neutral or dissatisfied
9388,Male,Loyal Customer,15,Personal Travel,Eco,401,3,3,3,3,5,3,5,5,1,1,3,3,3,5,72,67.0,neutral or dissatisfied
67191,Female,Loyal Customer,21,Personal Travel,Eco,929,3,5,3,4,1,3,2,1,5,5,4,5,5,1,72,67.0,neutral or dissatisfied
16663,Male,Loyal Customer,54,Business travel,Eco,488,4,4,4,4,4,4,4,4,1,1,1,4,1,4,72,67.0,neutral or dissatisfied
29068,Female,Loyal Customer,9,Personal Travel,Eco,954,3,4,4,3,4,4,4,4,4,3,4,5,4,4,72,67.0,neutral or dissatisfied
21117,Female,Loyal Customer,44,Personal Travel,Eco,214,2,1,2,4,1,3,3,4,4,2,4,2,4,1,72,67.0,neutral or dissatisfied
81015,Female,Loyal Customer,53,Business travel,Business,1399,1,1,1,1,3,2,2,1,1,1,1,3,1,2,72,68.0,neutral or dissatisfied
117190,Female,Loyal Customer,10,Personal Travel,Eco,651,2,0,1,4,2,1,2,2,4,4,4,4,5,2,72,68.0,neutral or dissatisfied
29859,Male,disloyal Customer,26,Business travel,Eco,725,1,1,1,3,1,1,1,1,5,1,5,2,2,1,72,68.0,neutral or dissatisfied
85022,Female,Loyal Customer,50,Personal Travel,Eco,1590,4,4,4,4,5,5,4,5,5,4,5,3,5,4,72,69.0,neutral or dissatisfied
91230,Male,Loyal Customer,67,Personal Travel,Eco,581,3,5,3,1,2,3,2,2,5,4,4,4,4,2,72,69.0,neutral or dissatisfied
115098,Male,Loyal Customer,39,Business travel,Business,447,5,5,5,5,3,4,4,4,4,4,4,5,4,5,72,69.0,neutral or dissatisfied
91811,Female,Loyal Customer,12,Personal Travel,Eco,599,3,3,3,2,1,3,1,1,4,3,4,5,3,1,72,70.0,neutral or dissatisfied
99988,Male,disloyal Customer,26,Business travel,Business,281,4,0,4,4,5,4,5,5,3,3,5,3,5,5,72,70.0,satisfied
100415,Male,Loyal Customer,36,Personal Travel,Eco Plus,1034,3,4,3,3,5,3,5,5,4,5,4,4,5,5,72,70.0,neutral or dissatisfied
109736,Male,Loyal Customer,31,Personal Travel,Eco,534,2,4,2,4,4,2,4,4,3,5,4,4,4,4,72,71.0,neutral or dissatisfied
114761,Female,disloyal Customer,32,Business travel,Business,342,2,2,2,1,2,2,2,2,4,2,4,3,5,2,72,71.0,neutral or dissatisfied
20424,Female,Loyal Customer,37,Personal Travel,Eco,299,1,4,1,2,5,1,3,5,3,2,4,4,4,5,72,72.0,neutral or dissatisfied
72702,Female,Loyal Customer,48,Business travel,Business,2351,5,5,5,5,5,4,5,2,2,2,2,4,2,3,72,72.0,satisfied
51687,Male,Loyal Customer,51,Business travel,Eco,351,5,1,5,1,5,5,5,5,4,3,4,5,3,5,72,72.0,satisfied
44512,Male,Loyal Customer,11,Personal Travel,Business,157,1,4,0,4,2,0,1,2,5,2,4,3,4,2,72,73.0,neutral or dissatisfied
14310,Male,Loyal Customer,43,Business travel,Business,1604,3,2,2,2,2,2,2,3,3,3,3,3,3,3,72,73.0,neutral or dissatisfied
29042,Male,Loyal Customer,53,Personal Travel,Eco,679,4,4,4,1,4,4,4,4,4,3,5,4,5,4,72,74.0,satisfied
102694,Female,Loyal Customer,73,Business travel,Business,3909,2,3,3,3,5,2,3,2,2,2,2,3,2,2,72,74.0,neutral or dissatisfied
25158,Female,Loyal Customer,46,Business travel,Business,2106,4,4,4,4,2,5,2,5,5,5,5,1,5,1,72,74.0,satisfied
54622,Male,disloyal Customer,42,Business travel,Eco,861,3,3,3,3,3,3,5,3,2,1,2,2,2,3,72,74.0,neutral or dissatisfied
123265,Male,Loyal Customer,24,Personal Travel,Eco,631,1,5,2,3,2,2,2,2,3,3,5,3,4,2,72,74.0,neutral or dissatisfied
15617,Male,Loyal Customer,49,Personal Travel,Eco,229,4,4,4,3,4,4,5,4,3,5,4,3,4,4,72,75.0,neutral or dissatisfied
23440,Male,Loyal Customer,28,Business travel,Business,488,5,4,5,5,5,5,5,5,2,3,5,4,5,5,72,76.0,satisfied
114416,Female,Loyal Customer,51,Business travel,Business,404,4,4,4,4,5,4,4,4,4,5,4,5,4,4,72,76.0,satisfied
23187,Male,Loyal Customer,20,Personal Travel,Eco,646,3,4,3,4,4,3,5,4,2,2,4,2,3,4,72,76.0,neutral or dissatisfied
59199,Male,Loyal Customer,27,Business travel,Business,1440,5,5,5,5,5,4,5,5,3,2,5,4,4,5,72,76.0,neutral or dissatisfied
117477,Female,Loyal Customer,29,Business travel,Business,2968,2,2,2,2,5,5,5,5,5,2,5,3,4,5,72,77.0,satisfied
7886,Male,Loyal Customer,45,Personal Travel,Eco,948,1,2,1,3,2,1,2,2,2,4,4,2,3,2,72,77.0,neutral or dissatisfied
60076,Female,Loyal Customer,46,Business travel,Business,3532,2,2,2,2,2,5,5,3,3,3,3,4,3,4,72,78.0,satisfied
119554,Male,Loyal Customer,18,Personal Travel,Eco,759,2,4,2,1,2,2,2,2,3,2,4,4,4,2,72,78.0,neutral or dissatisfied
35625,Male,Loyal Customer,10,Personal Travel,Eco Plus,1056,1,5,1,1,5,1,5,5,4,4,4,3,5,5,72,78.0,neutral or dissatisfied
82389,Female,disloyal Customer,28,Business travel,Business,501,4,4,4,1,3,4,3,3,4,5,5,4,4,3,72,80.0,neutral or dissatisfied
25180,Female,Loyal Customer,23,Business travel,Business,577,3,2,2,2,3,3,3,3,1,4,3,4,3,3,72,80.0,neutral or dissatisfied
121959,Female,Loyal Customer,30,Personal Travel,Eco,347,2,5,2,4,3,2,3,3,4,2,5,3,4,3,72,80.0,neutral or dissatisfied
59176,Male,Loyal Customer,14,Personal Travel,Eco Plus,1744,3,4,3,2,2,3,2,2,3,5,4,3,5,2,72,80.0,neutral or dissatisfied
119171,Male,Loyal Customer,34,Business travel,Business,3139,4,4,4,4,5,4,5,5,5,5,5,5,5,3,72,82.0,satisfied
38299,Male,Loyal Customer,44,Business travel,Business,2342,3,2,2,2,5,2,3,3,3,3,3,4,3,2,72,83.0,neutral or dissatisfied
23269,Male,Loyal Customer,43,Business travel,Business,1854,3,3,3,3,4,5,4,4,4,4,4,4,4,5,72,83.0,satisfied
15569,Female,Loyal Customer,55,Business travel,Business,229,3,3,3,3,3,1,1,3,3,3,3,1,3,1,72,87.0,neutral or dissatisfied
56722,Male,Loyal Customer,27,Personal Travel,Eco,937,1,4,1,4,4,1,4,4,3,3,4,3,4,4,72,88.0,neutral or dissatisfied
17108,Male,Loyal Customer,28,Personal Travel,Eco,466,3,4,3,1,2,3,2,2,5,2,5,3,4,2,72,88.0,neutral or dissatisfied
8430,Male,Loyal Customer,32,Personal Travel,Eco,862,2,5,2,3,4,2,4,4,4,4,4,5,5,4,72,89.0,neutral or dissatisfied
44772,Male,Loyal Customer,29,Business travel,Eco,1250,5,1,1,1,5,5,5,5,5,1,4,1,2,5,72,89.0,satisfied
33717,Female,Loyal Customer,65,Personal Travel,Eco,759,4,4,4,2,3,4,4,5,5,4,5,5,5,3,72,91.0,neutral or dissatisfied
128808,Female,disloyal Customer,35,Business travel,Business,2586,2,2,2,4,2,2,4,3,3,5,5,4,3,4,72,94.0,neutral or dissatisfied
38991,Female,disloyal Customer,37,Business travel,Eco,230,3,3,3,2,4,3,4,4,4,1,3,4,3,4,72,99.0,neutral or dissatisfied
119312,Male,Loyal Customer,45,Business travel,Eco,214,2,1,1,1,2,2,2,2,1,3,4,3,4,2,72,100.0,neutral or dissatisfied
44745,Male,Loyal Customer,31,Business travel,Business,2984,1,1,1,1,4,4,4,4,3,4,2,5,3,4,72,100.0,satisfied
44899,Male,Loyal Customer,37,Business travel,Business,2984,2,1,1,1,4,2,1,3,3,3,2,2,3,2,72,109.0,neutral or dissatisfied
97704,Male,Loyal Customer,56,Personal Travel,Eco,456,1,5,1,2,3,1,3,3,3,2,4,4,3,3,72,111.0,neutral or dissatisfied
37546,Male,disloyal Customer,31,Business travel,Business,1069,4,4,4,4,5,4,2,5,4,5,4,1,3,5,72,114.0,neutral or dissatisfied
79750,Male,Loyal Customer,65,Personal Travel,Eco Plus,760,1,4,1,3,5,1,5,5,3,3,4,3,4,5,72,121.0,neutral or dissatisfied
6850,Male,Loyal Customer,39,Business travel,Business,1803,3,3,3,3,3,3,3,3,2,4,5,3,3,3,72,143.0,neutral or dissatisfied
121145,Female,disloyal Customer,48,Business travel,Business,2521,2,2,2,4,4,2,3,4,4,2,3,5,4,4,72,,neutral or dissatisfied
61522,Male,Loyal Customer,48,Personal Travel,Eco,2442,1,5,1,2,4,1,4,4,5,5,5,4,4,4,73,48.0,neutral or dissatisfied
104359,Male,Loyal Customer,45,Personal Travel,Eco Plus,409,1,3,1,3,2,1,2,2,3,4,2,2,3,2,73,48.0,neutral or dissatisfied
46912,Male,Loyal Customer,24,Business travel,Eco,737,1,1,1,1,1,1,1,1,2,5,3,4,3,1,73,49.0,neutral or dissatisfied
62725,Female,Loyal Customer,40,Business travel,Business,2399,4,4,4,4,5,5,4,5,5,5,5,5,5,3,73,49.0,satisfied
28577,Male,Loyal Customer,26,Business travel,Business,2603,4,5,5,5,4,4,4,4,1,1,1,2,3,4,73,51.0,neutral or dissatisfied
101835,Female,Loyal Customer,63,Personal Travel,Eco,1521,3,4,3,3,3,4,5,4,4,3,3,5,4,3,73,51.0,neutral or dissatisfied
42605,Male,Loyal Customer,47,Personal Travel,Business,546,2,2,2,4,3,4,4,2,2,2,2,1,2,3,73,52.0,neutral or dissatisfied
19446,Female,disloyal Customer,24,Business travel,Eco,363,2,2,2,4,1,2,1,1,1,4,4,3,3,1,73,55.0,neutral or dissatisfied
124771,Female,Loyal Customer,48,Business travel,Business,2820,5,5,5,5,5,4,4,5,5,5,5,3,5,5,73,55.0,satisfied
19785,Male,Loyal Customer,25,Business travel,Business,667,2,3,3,3,2,2,2,2,4,2,2,3,2,2,73,55.0,neutral or dissatisfied
40763,Male,Loyal Customer,33,Business travel,Eco,590,0,0,0,1,3,0,3,3,1,1,3,3,1,3,73,55.0,satisfied
79421,Male,Loyal Customer,62,Personal Travel,Eco,502,2,4,2,3,5,2,5,5,5,4,4,4,4,5,73,56.0,neutral or dissatisfied
77849,Male,Loyal Customer,37,Business travel,Eco Plus,289,2,2,2,2,2,2,2,2,1,3,4,2,4,2,73,58.0,neutral or dissatisfied
110429,Male,Loyal Customer,41,Business travel,Eco,442,1,5,5,5,1,1,1,1,2,3,4,1,4,1,73,59.0,neutral or dissatisfied
99085,Female,Loyal Customer,46,Business travel,Eco,453,2,4,1,4,2,3,4,2,2,2,2,4,2,4,73,60.0,neutral or dissatisfied
67530,Male,Loyal Customer,39,Business travel,Business,1235,5,1,5,5,4,4,5,4,4,4,4,3,4,5,73,60.0,satisfied
11976,Male,Loyal Customer,30,Business travel,Business,2044,2,2,2,2,4,4,4,4,5,5,4,5,4,4,73,60.0,satisfied
74087,Female,disloyal Customer,33,Business travel,Business,641,3,3,3,3,1,3,1,1,5,4,5,5,5,1,73,60.0,neutral or dissatisfied
87086,Female,Loyal Customer,47,Business travel,Eco,594,2,2,2,2,5,3,4,3,3,2,3,2,3,3,73,60.0,neutral or dissatisfied
34640,Female,Loyal Customer,28,Personal Travel,Eco,541,4,5,4,3,4,4,4,4,4,4,5,5,4,4,73,61.0,neutral or dissatisfied
58109,Female,Loyal Customer,13,Personal Travel,Eco,612,2,3,3,3,1,3,1,1,2,4,3,1,3,1,73,61.0,neutral or dissatisfied
87618,Male,Loyal Customer,43,Business travel,Business,1615,4,4,4,4,2,4,5,2,2,2,2,4,2,5,73,61.0,satisfied
42973,Male,Loyal Customer,56,Business travel,Eco,259,4,5,5,5,3,4,3,3,2,3,2,1,1,3,73,61.0,satisfied
118135,Female,Loyal Customer,51,Business travel,Business,1488,2,3,3,3,4,3,4,2,2,2,2,4,2,2,73,62.0,neutral or dissatisfied
8396,Male,Loyal Customer,36,Business travel,Business,488,2,5,5,5,5,3,3,2,2,2,2,4,2,3,73,62.0,neutral or dissatisfied
71591,Male,disloyal Customer,27,Business travel,Eco,1197,1,1,1,3,2,1,2,2,4,5,2,3,3,2,73,62.0,neutral or dissatisfied
74734,Female,Loyal Customer,7,Personal Travel,Eco,1464,3,1,3,4,4,3,4,4,2,3,2,1,3,4,73,63.0,neutral or dissatisfied
18913,Female,Loyal Customer,52,Personal Travel,Eco,503,2,4,4,5,3,4,4,5,5,4,5,4,5,3,73,63.0,neutral or dissatisfied
108240,Male,disloyal Customer,45,Business travel,Business,895,2,2,2,4,4,2,4,4,4,3,4,4,4,4,73,63.0,neutral or dissatisfied
64525,Male,Loyal Customer,48,Business travel,Business,2355,5,5,5,5,4,4,5,5,5,5,5,4,5,3,73,63.0,satisfied
111635,Male,Loyal Customer,50,Business travel,Business,1558,1,1,1,1,4,5,5,4,4,4,4,5,4,5,73,63.0,satisfied
119655,Female,Loyal Customer,25,Business travel,Eco,507,3,3,3,3,3,3,2,3,3,5,4,1,3,3,73,63.0,neutral or dissatisfied
70082,Female,Loyal Customer,62,Business travel,Eco,460,2,1,1,1,1,4,4,2,2,2,2,3,2,2,73,63.0,neutral or dissatisfied
16808,Female,Loyal Customer,40,Business travel,Eco,645,2,3,3,3,2,2,2,2,2,5,2,1,3,2,73,64.0,satisfied
119181,Male,Loyal Customer,50,Business travel,Business,331,5,5,2,5,3,4,4,4,4,4,4,5,4,4,73,64.0,satisfied
19888,Female,Loyal Customer,39,Business travel,Business,240,5,5,5,5,5,4,2,4,4,4,4,1,4,3,73,64.0,satisfied
29635,Female,disloyal Customer,27,Business travel,Eco,1048,2,2,2,3,3,2,4,3,2,5,3,1,3,3,73,64.0,neutral or dissatisfied
111075,Male,Loyal Customer,7,Personal Travel,Eco,268,2,5,2,3,5,2,5,5,3,2,4,2,2,5,73,64.0,neutral or dissatisfied
67642,Female,Loyal Customer,27,Business travel,Business,1464,4,5,5,5,4,4,4,4,3,4,3,4,3,4,73,65.0,neutral or dissatisfied
19925,Male,Loyal Customer,57,Business travel,Business,315,0,0,0,1,2,2,1,5,5,5,5,2,5,2,73,65.0,satisfied
106057,Female,Loyal Customer,51,Business travel,Business,503,4,4,5,4,2,5,5,3,3,3,3,5,3,3,73,65.0,satisfied
7271,Male,Loyal Customer,26,Personal Travel,Eco,139,3,4,3,3,2,3,1,2,4,4,4,4,4,2,73,65.0,neutral or dissatisfied
116902,Female,Loyal Customer,39,Business travel,Business,2684,5,5,2,5,4,4,5,4,4,4,4,4,4,4,73,65.0,satisfied
55016,Male,Loyal Customer,48,Business travel,Business,1379,3,3,3,3,5,4,4,4,4,4,4,4,4,4,73,66.0,satisfied
113519,Male,disloyal Customer,59,Business travel,Business,223,4,4,4,3,2,4,2,2,1,1,4,1,4,2,73,66.0,neutral or dissatisfied
113558,Male,disloyal Customer,38,Business travel,Business,236,3,3,3,4,2,3,2,2,3,2,3,2,3,2,73,66.0,neutral or dissatisfied
93415,Female,disloyal Customer,21,Business travel,Eco,605,3,3,3,3,3,3,3,3,4,3,3,2,4,3,73,66.0,neutral or dissatisfied
88003,Female,Loyal Customer,41,Business travel,Business,545,2,2,2,2,5,4,4,4,4,4,4,3,4,3,73,67.0,satisfied
97713,Male,disloyal Customer,12,Business travel,Eco,942,2,2,2,4,1,2,1,1,3,1,3,2,3,1,73,67.0,neutral or dissatisfied
3530,Male,Loyal Customer,22,Business travel,Business,557,1,5,5,5,1,1,1,1,3,5,4,4,4,1,73,68.0,neutral or dissatisfied
60806,Male,Loyal Customer,50,Business travel,Business,3002,2,3,2,2,5,4,5,5,5,5,5,4,5,5,73,68.0,satisfied
86261,Male,Loyal Customer,25,Personal Travel,Eco,226,1,5,1,5,5,1,5,5,4,4,4,3,4,5,73,68.0,neutral or dissatisfied
71431,Male,Loyal Customer,49,Business travel,Business,3353,2,2,2,2,3,5,4,4,4,4,4,5,4,3,73,68.0,satisfied
86158,Female,Loyal Customer,40,Business travel,Business,2439,3,3,3,3,2,4,5,5,5,4,5,4,5,4,73,69.0,satisfied
50085,Female,Loyal Customer,34,Business travel,Business,2957,1,4,4,4,2,4,4,3,3,3,1,1,3,3,73,69.0,neutral or dissatisfied
95211,Male,Loyal Customer,60,Personal Travel,Eco,239,3,4,3,5,3,3,3,3,3,2,5,4,5,3,73,69.0,neutral or dissatisfied
71925,Female,Loyal Customer,51,Business travel,Business,1744,3,3,3,3,2,5,4,5,5,5,5,4,5,5,73,69.0,satisfied
50394,Female,Loyal Customer,30,Business travel,Business,2436,2,2,2,2,3,3,2,3,4,2,3,4,3,3,73,70.0,neutral or dissatisfied
45695,Female,Loyal Customer,54,Personal Travel,Eco,826,3,4,3,3,5,4,5,3,3,3,3,3,3,4,73,70.0,neutral or dissatisfied
94945,Male,Loyal Customer,65,Business travel,Business,3447,2,3,1,1,4,3,4,2,2,2,2,3,2,1,73,70.0,neutral or dissatisfied
12246,Male,Loyal Customer,38,Business travel,Eco,253,5,3,3,3,5,5,5,5,4,2,3,5,1,5,73,70.0,satisfied
107317,Female,Loyal Customer,47,Business travel,Business,2425,4,4,4,4,4,4,4,5,5,5,5,3,5,5,73,70.0,satisfied
11965,Male,Loyal Customer,18,Personal Travel,Business,643,2,4,2,1,3,2,3,3,4,3,5,5,5,3,73,71.0,neutral or dissatisfied
114804,Male,Loyal Customer,35,Business travel,Business,3642,3,3,3,3,3,5,4,4,4,4,4,3,4,5,73,71.0,satisfied
114426,Female,Loyal Customer,56,Business travel,Business,1699,3,3,3,3,4,5,5,4,4,4,4,3,4,3,73,71.0,satisfied
29953,Male,disloyal Customer,26,Business travel,Eco,253,3,1,3,3,5,3,5,5,3,3,3,1,4,5,73,72.0,neutral or dissatisfied
118726,Female,Loyal Customer,38,Personal Travel,Eco,451,1,3,1,3,5,1,5,5,1,5,4,1,4,5,73,72.0,neutral or dissatisfied
19542,Female,disloyal Customer,43,Business travel,Eco,173,2,0,2,1,5,2,5,5,4,2,1,3,2,5,73,73.0,neutral or dissatisfied
50021,Female,Loyal Customer,37,Business travel,Eco,153,4,5,5,5,4,4,4,4,4,5,4,3,4,4,73,73.0,neutral or dissatisfied
90043,Female,Loyal Customer,60,Business travel,Business,1145,5,5,5,5,5,5,5,5,5,5,5,4,5,5,73,73.0,satisfied
66853,Female,Loyal Customer,53,Personal Travel,Eco,731,1,2,1,3,2,4,4,4,4,1,4,2,4,2,73,75.0,neutral or dissatisfied
3458,Female,disloyal Customer,58,Business travel,Business,315,2,2,2,4,5,2,5,5,3,3,4,5,5,5,73,75.0,neutral or dissatisfied
1032,Female,Loyal Customer,79,Business travel,Business,164,3,2,2,2,3,4,3,1,1,2,3,3,1,1,73,75.0,neutral or dissatisfied
94015,Male,Loyal Customer,50,Business travel,Business,2356,3,3,3,3,4,4,5,5,5,5,5,4,5,4,73,76.0,neutral or dissatisfied
104870,Female,Loyal Customer,55,Business travel,Eco,327,3,2,2,2,2,3,2,3,3,3,3,1,3,2,73,76.0,neutral or dissatisfied
36200,Male,Loyal Customer,55,Business travel,Business,1675,5,5,5,5,5,5,2,4,4,4,4,1,4,2,73,77.0,satisfied
