id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
355,Male,Loyal Customer,16,Personal Travel,Eco Plus,821,2,3,2,3,5,2,5,5,4,1,2,3,2,5,0,0.0,neutral or dissatisfied
87634,Female,Loyal Customer,45,Business travel,Business,1760,4,4,2,4,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
103227,Male,Loyal Customer,48,Personal Travel,Eco,462,4,4,4,2,1,4,2,1,5,3,4,3,5,1,0,0.0,neutral or dissatisfied
73068,Female,disloyal Customer,19,Business travel,Business,1085,4,0,4,4,4,4,4,4,3,3,4,3,4,4,0,0.0,satisfied
79472,Female,Loyal Customer,50,Business travel,Business,762,5,5,5,5,3,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
36161,Male,Loyal Customer,22,Business travel,Business,1674,5,5,5,5,4,4,4,4,4,5,4,4,5,4,0,0.0,satisfied
50988,Female,Loyal Customer,60,Personal Travel,Eco,109,3,4,3,4,3,4,3,1,1,3,1,2,1,3,0,0.0,neutral or dissatisfied
115128,Female,Loyal Customer,55,Business travel,Business,296,1,1,1,1,5,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
60070,Female,Loyal Customer,40,Business travel,Business,1005,1,1,4,1,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied
51354,Female,disloyal Customer,22,Business travel,Eco,109,1,0,1,5,3,1,3,3,1,1,5,3,5,3,0,0.0,neutral or dissatisfied
124271,Male,Loyal Customer,41,Business travel,Business,3847,5,5,5,5,4,5,4,2,2,2,2,5,2,4,0,0.0,satisfied
29342,Female,Loyal Customer,54,Business travel,Eco Plus,834,4,3,3,3,5,3,3,4,4,4,4,3,4,5,0,0.0,satisfied
74616,Female,disloyal Customer,75,Business travel,Eco,726,1,2,2,4,3,2,5,3,4,2,3,1,4,3,0,0.0,neutral or dissatisfied
22718,Female,Loyal Customer,59,Business travel,Business,151,0,5,0,3,4,4,4,1,1,1,1,4,1,4,0,0.0,satisfied
82883,Female,disloyal Customer,21,Business travel,Eco,594,4,5,4,2,5,4,5,5,1,5,5,1,3,5,0,0.0,satisfied
11875,Female,Loyal Customer,16,Personal Travel,Eco,912,3,5,3,5,2,3,2,2,4,2,4,3,5,2,0,0.0,neutral or dissatisfied
4363,Female,Loyal Customer,30,Business travel,Business,2229,3,3,3,3,4,4,4,4,4,2,5,5,4,4,0,0.0,satisfied
93335,Male,Loyal Customer,44,Business travel,Business,3183,1,1,1,1,3,4,5,3,3,3,3,5,3,3,0,0.0,satisfied
17916,Male,Loyal Customer,42,Business travel,Eco,789,5,1,1,1,5,5,5,5,5,5,4,1,4,5,0,0.0,satisfied
68574,Female,Loyal Customer,24,Business travel,Eco,1616,2,3,3,3,2,2,3,2,4,4,2,2,3,2,0,0.0,neutral or dissatisfied
100786,Male,Loyal Customer,52,Personal Travel,Eco,1411,3,3,2,5,3,2,3,3,1,3,4,4,3,3,0,0.0,neutral or dissatisfied
36272,Female,Loyal Customer,10,Personal Travel,Eco,728,4,5,4,5,2,4,2,2,3,1,4,2,3,2,0,0.0,neutral or dissatisfied
124254,Male,Loyal Customer,54,Business travel,Business,1916,4,4,4,4,3,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
44296,Female,Loyal Customer,66,Personal Travel,Eco,563,4,5,4,3,4,5,4,1,1,4,2,3,1,3,0,0.0,neutral or dissatisfied
126321,Male,Loyal Customer,38,Personal Travel,Eco,650,1,2,1,3,4,1,4,4,2,4,3,1,4,4,0,0.0,neutral or dissatisfied
54410,Female,disloyal Customer,22,Business travel,Eco,305,4,3,4,5,5,4,5,5,5,3,2,4,1,5,0,0.0,satisfied
31152,Female,Loyal Customer,39,Business travel,Business,1943,3,3,2,3,5,3,3,5,5,5,5,3,5,2,0,0.0,satisfied
129482,Male,disloyal Customer,66,Business travel,Business,2611,2,2,2,3,5,2,5,5,3,4,3,2,3,5,0,0.0,neutral or dissatisfied
28311,Male,Loyal Customer,49,Business travel,Eco,867,4,1,1,1,4,4,4,4,5,3,4,4,1,4,0,0.0,satisfied
17197,Female,disloyal Customer,21,Business travel,Eco,694,5,5,5,3,2,5,2,2,2,1,4,5,1,2,0,0.0,satisfied
99050,Female,Loyal Customer,46,Business travel,Business,1603,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
61666,Male,disloyal Customer,22,Business travel,Eco,1379,4,4,4,3,3,4,3,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied
64315,Male,Loyal Customer,45,Business travel,Business,1554,3,5,5,5,2,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
95697,Male,disloyal Customer,38,Business travel,Business,419,4,4,4,3,4,4,4,4,3,5,5,5,4,4,0,0.0,neutral or dissatisfied
68454,Female,Loyal Customer,29,Business travel,Business,1303,2,2,2,2,4,5,4,4,4,5,5,5,4,4,0,0.0,satisfied
46657,Male,Loyal Customer,18,Business travel,Business,2942,0,3,0,5,4,4,4,4,5,3,1,3,2,4,0,0.0,satisfied
123703,Female,Loyal Customer,33,Personal Travel,Eco,214,2,3,2,4,5,2,3,5,3,2,3,3,4,5,0,0.0,neutral or dissatisfied
26571,Male,Loyal Customer,57,Personal Travel,Business,406,2,3,2,3,4,3,3,1,1,2,4,4,1,1,0,0.0,neutral or dissatisfied
36064,Male,Loyal Customer,47,Business travel,Eco,413,4,2,2,2,4,4,4,4,1,2,2,5,2,4,0,0.0,satisfied
62393,Male,Loyal Customer,37,Personal Travel,Eco,2704,3,5,3,3,4,3,4,4,5,4,1,4,5,4,0,0.0,neutral or dissatisfied
22596,Male,disloyal Customer,34,Business travel,Eco,300,3,3,3,3,1,3,1,1,1,5,3,4,4,1,0,0.0,neutral or dissatisfied
6837,Male,Loyal Customer,48,Personal Travel,Eco,137,1,1,1,3,5,1,4,5,2,1,2,2,3,5,0,0.0,neutral or dissatisfied
63288,Male,Loyal Customer,50,Business travel,Business,337,2,2,2,2,4,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
60699,Male,disloyal Customer,36,Business travel,Business,1605,3,3,3,4,3,3,3,3,4,3,3,3,5,3,0,0.0,neutral or dissatisfied
81938,Female,Loyal Customer,53,Business travel,Business,1454,2,2,2,2,4,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
15401,Female,disloyal Customer,42,Business travel,Eco,377,3,4,4,5,1,4,1,1,1,1,1,4,5,1,0,0.0,neutral or dissatisfied
64715,Female,Loyal Customer,59,Business travel,Business,3738,0,5,0,1,5,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
33603,Male,Loyal Customer,23,Business travel,Business,2571,2,2,5,2,2,2,2,2,4,4,4,3,3,2,0,0.0,neutral or dissatisfied
125492,Male,Loyal Customer,57,Personal Travel,Eco Plus,2979,3,4,3,4,3,1,1,4,4,3,3,1,4,1,0,0.0,neutral or dissatisfied
19643,Male,disloyal Customer,39,Business travel,Eco Plus,642,3,3,3,4,5,3,2,5,1,3,3,4,1,5,0,0.0,neutral or dissatisfied
85118,Female,Loyal Customer,33,Business travel,Business,2290,4,4,5,4,4,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
51296,Female,Loyal Customer,25,Business travel,Eco Plus,337,1,3,3,3,1,1,3,1,2,3,3,2,4,1,0,0.0,neutral or dissatisfied
124733,Male,Loyal Customer,24,Personal Travel,Eco,399,0,4,0,3,1,0,1,1,4,3,5,3,4,1,0,0.0,satisfied
8039,Female,Loyal Customer,57,Business travel,Business,2026,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
22541,Male,Loyal Customer,19,Personal Travel,Eco Plus,143,1,5,1,3,4,1,2,4,1,1,3,4,3,4,0,0.0,neutral or dissatisfied
9748,Female,Loyal Customer,51,Personal Travel,Eco,908,3,4,3,3,1,3,4,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
91442,Male,disloyal Customer,54,Business travel,Business,859,2,2,2,3,1,2,1,1,3,2,4,5,5,1,0,0.0,neutral or dissatisfied
51406,Female,Loyal Customer,22,Personal Travel,Eco Plus,262,1,5,1,1,1,1,1,1,3,2,1,1,5,1,0,0.0,neutral or dissatisfied
96259,Female,Loyal Customer,20,Personal Travel,Eco,666,4,4,4,4,2,4,2,2,1,5,4,2,3,2,0,0.0,neutral or dissatisfied
28073,Male,Loyal Customer,27,Personal Travel,Eco,2562,4,3,4,5,4,3,3,4,2,4,1,3,4,3,0,0.0,satisfied
125939,Male,Loyal Customer,60,Personal Travel,Eco,920,1,4,1,4,2,1,2,2,5,2,5,1,4,2,0,0.0,neutral or dissatisfied
7342,Female,Loyal Customer,42,Business travel,Eco,606,1,3,3,3,5,3,3,1,1,1,1,1,1,3,0,0.0,neutral or dissatisfied
18531,Male,Loyal Customer,35,Business travel,Eco,192,3,5,5,5,3,4,3,3,2,1,3,2,2,3,0,0.0,satisfied
112816,Female,Loyal Customer,30,Business travel,Business,1390,4,2,2,2,4,4,4,4,2,4,3,3,4,4,0,0.0,neutral or dissatisfied
11258,Male,Loyal Customer,28,Personal Travel,Eco,201,2,0,0,1,4,0,4,4,2,3,3,5,4,4,0,0.0,neutral or dissatisfied
25836,Female,Loyal Customer,18,Business travel,Business,2206,1,1,1,1,5,5,5,5,4,1,1,2,3,5,0,0.0,satisfied
55610,Female,Loyal Customer,25,Business travel,Business,2669,3,5,5,5,3,3,3,3,1,4,3,2,4,3,0,0.0,neutral or dissatisfied
125336,Female,disloyal Customer,27,Business travel,Eco,599,1,4,1,4,5,1,5,5,3,1,4,1,4,5,0,0.0,neutral or dissatisfied
14372,Female,Loyal Customer,32,Business travel,Business,2560,1,1,1,1,5,5,5,5,3,3,3,2,1,5,0,0.0,satisfied
13051,Male,Loyal Customer,24,Business travel,Eco Plus,438,4,1,1,1,4,4,5,4,5,5,3,5,4,4,0,0.0,satisfied
115173,Male,disloyal Customer,36,Business travel,Business,371,1,1,1,5,3,1,3,3,3,5,5,3,5,3,0,0.0,neutral or dissatisfied
95282,Female,Loyal Customer,36,Personal Travel,Eco,293,2,2,2,3,5,2,5,5,1,5,4,1,4,5,0,0.0,neutral or dissatisfied
125473,Male,Loyal Customer,70,Personal Travel,Eco,2860,2,4,2,1,5,2,5,5,4,3,4,3,5,5,0,0.0,neutral or dissatisfied
94400,Female,Loyal Customer,59,Business travel,Business,3578,5,5,5,5,5,4,5,2,2,2,2,5,2,5,0,0.0,satisfied
80389,Female,Loyal Customer,17,Personal Travel,Eco,368,3,4,3,4,2,3,4,2,3,4,4,3,3,2,0,0.0,neutral or dissatisfied
19436,Female,Loyal Customer,40,Personal Travel,Eco,645,4,4,4,3,1,4,1,1,5,5,4,4,5,1,0,0.0,neutral or dissatisfied
71676,Male,Loyal Customer,66,Personal Travel,Eco,1197,2,3,2,1,4,2,3,4,4,4,1,5,3,4,0,0.0,neutral or dissatisfied
1408,Female,Loyal Customer,21,Personal Travel,Eco Plus,89,1,4,0,1,4,0,4,4,3,4,3,5,2,4,0,0.0,neutral or dissatisfied
33035,Male,Loyal Customer,51,Personal Travel,Eco,102,4,5,4,5,4,4,3,4,4,4,5,5,4,4,0,0.0,neutral or dissatisfied
122693,Female,Loyal Customer,27,Personal Travel,Eco,361,2,4,2,1,1,2,1,1,4,4,5,4,4,1,0,0.0,neutral or dissatisfied
123710,Male,Loyal Customer,24,Personal Travel,Eco,214,4,0,4,2,3,4,3,3,4,2,5,1,1,3,0,0.0,neutral or dissatisfied
8919,Male,Loyal Customer,57,Business travel,Business,1741,4,4,4,4,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
35902,Male,Loyal Customer,8,Personal Travel,Eco Plus,1065,3,4,3,4,3,3,1,3,4,5,4,5,5,3,0,0.0,neutral or dissatisfied
35041,Male,Loyal Customer,40,Business travel,Business,1584,4,4,4,4,2,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
43461,Female,disloyal Customer,26,Business travel,Eco,624,0,0,1,2,3,1,4,3,3,1,4,1,4,3,0,0.0,satisfied
77071,Female,disloyal Customer,47,Business travel,Business,991,4,4,4,4,1,4,1,1,4,5,5,4,5,1,0,0.0,neutral or dissatisfied
76074,Male,disloyal Customer,34,Business travel,Eco,669,1,1,1,3,5,1,5,5,3,3,4,3,3,5,0,0.0,neutral or dissatisfied
129433,Male,disloyal Customer,26,Business travel,Business,414,4,4,4,5,2,4,2,2,4,2,5,5,5,2,0,0.0,satisfied
85345,Female,disloyal Customer,26,Business travel,Eco Plus,874,3,3,3,3,2,3,2,2,4,4,2,4,3,2,0,0.0,neutral or dissatisfied
575,Female,Loyal Customer,54,Business travel,Business,2703,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
42070,Female,Loyal Customer,65,Personal Travel,Eco,116,3,5,3,4,5,4,4,3,3,3,3,3,3,5,0,0.0,neutral or dissatisfied
121392,Male,Loyal Customer,48,Business travel,Business,2245,1,1,1,1,4,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
87386,Female,Loyal Customer,31,Business travel,Business,425,1,0,0,4,3,0,3,3,4,1,3,3,4,3,0,0.0,neutral or dissatisfied
46206,Female,Loyal Customer,53,Business travel,Business,679,2,4,4,4,2,3,3,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied
59716,Male,Loyal Customer,56,Business travel,Business,964,5,5,5,5,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
34456,Female,Loyal Customer,25,Personal Travel,Eco,228,4,5,4,1,1,4,3,1,3,2,4,5,5,1,0,0.0,neutral or dissatisfied
26794,Female,Loyal Customer,42,Business travel,Eco Plus,226,2,1,1,1,3,3,3,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
125123,Female,Loyal Customer,31,Personal Travel,Eco,361,2,5,4,3,4,4,4,4,3,5,4,5,5,4,0,0.0,neutral or dissatisfied
85800,Female,disloyal Customer,24,Business travel,Eco,126,2,3,2,1,2,2,2,2,2,5,2,5,3,2,0,0.0,neutral or dissatisfied
128636,Female,Loyal Customer,23,Personal Travel,Eco,679,1,4,1,4,5,1,5,5,4,5,4,4,5,5,0,0.0,neutral or dissatisfied
114565,Male,Loyal Customer,55,Personal Travel,Business,371,1,1,1,2,3,1,2,1,1,1,1,3,1,2,0,0.0,neutral or dissatisfied
82574,Male,Loyal Customer,59,Business travel,Business,2140,5,5,5,5,3,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
83902,Male,Loyal Customer,66,Personal Travel,Eco,1678,3,2,3,2,4,3,4,4,4,3,2,3,2,4,0,0.0,neutral or dissatisfied
33191,Female,Loyal Customer,31,Business travel,Eco Plus,101,5,5,5,5,5,5,5,5,3,2,5,2,4,5,0,0.0,satisfied
70625,Female,Loyal Customer,37,Business travel,Business,817,1,1,1,1,1,4,1,3,3,3,3,2,3,3,0,0.0,satisfied
4740,Female,Loyal Customer,40,Business travel,Eco,488,4,1,1,1,4,4,4,4,4,5,4,4,3,4,0,0.0,neutral or dissatisfied
60013,Female,Loyal Customer,63,Personal Travel,Eco,1085,3,5,3,5,3,5,5,1,1,3,1,2,1,2,0,0.0,neutral or dissatisfied
9629,Female,Loyal Customer,54,Personal Travel,Eco Plus,288,5,4,5,2,4,5,5,3,3,5,3,3,3,4,0,0.0,satisfied
54158,Female,Loyal Customer,37,Business travel,Business,1400,4,4,5,4,1,5,1,5,5,5,5,1,5,3,0,0.0,satisfied
77664,Female,disloyal Customer,29,Business travel,Business,696,1,1,1,3,3,1,3,3,3,2,4,5,5,3,0,0.0,neutral or dissatisfied
111568,Male,Loyal Customer,43,Business travel,Eco,883,1,1,1,1,1,1,1,1,4,1,4,2,3,1,0,0.0,neutral or dissatisfied
115136,Female,Loyal Customer,47,Business travel,Business,3756,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
106688,Male,Loyal Customer,30,Personal Travel,Business,516,3,5,3,2,5,3,4,5,3,3,5,3,4,5,0,0.0,neutral or dissatisfied
61301,Female,Loyal Customer,64,Personal Travel,Eco,862,5,2,5,4,5,3,3,1,1,2,1,2,1,3,0,0.0,satisfied
40175,Female,Loyal Customer,41,Business travel,Eco,347,5,3,3,3,5,5,5,5,2,1,4,4,2,5,0,0.0,satisfied
90309,Female,Loyal Customer,53,Business travel,Business,2443,1,4,1,1,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
75284,Female,disloyal Customer,38,Business travel,Business,1846,2,2,2,3,5,2,5,5,3,4,4,5,4,5,0,0.0,neutral or dissatisfied
56769,Female,disloyal Customer,48,Business travel,Eco Plus,937,2,2,2,4,1,2,1,1,1,3,4,3,4,1,0,0.0,neutral or dissatisfied
38904,Male,disloyal Customer,24,Business travel,Eco,320,3,3,3,1,4,3,3,4,1,2,5,4,4,4,0,0.0,neutral or dissatisfied
129061,Female,Loyal Customer,27,Personal Travel,Eco,1744,3,4,3,2,3,3,4,3,3,4,5,4,4,3,0,0.0,neutral or dissatisfied
125271,Female,disloyal Customer,23,Business travel,Eco,1353,3,3,3,4,4,3,4,4,4,2,4,1,3,4,0,0.0,neutral or dissatisfied
70790,Female,disloyal Customer,36,Business travel,Business,328,3,3,3,3,2,3,2,2,5,4,4,5,5,2,0,0.0,neutral or dissatisfied
123272,Female,disloyal Customer,36,Personal Travel,Eco,631,3,1,3,3,3,3,2,3,1,4,4,4,4,3,0,0.0,neutral or dissatisfied
82639,Female,Loyal Customer,48,Business travel,Eco Plus,128,4,2,2,2,2,1,2,4,4,4,4,2,4,5,0,0.0,satisfied
8010,Female,Loyal Customer,43,Business travel,Business,335,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
115828,Male,disloyal Customer,40,Business travel,Eco,308,4,0,4,3,1,4,1,1,2,3,4,3,1,1,0,0.0,neutral or dissatisfied
123178,Female,disloyal Customer,20,Business travel,Eco,416,2,3,2,4,5,2,5,5,3,3,4,1,4,5,0,0.0,neutral or dissatisfied
38873,Female,Loyal Customer,45,Business travel,Business,1582,1,1,1,1,5,3,2,4,4,4,4,1,4,3,0,0.0,satisfied
5261,Male,Loyal Customer,49,Business travel,Eco,383,2,3,3,3,2,2,2,2,3,3,3,3,4,2,0,0.0,neutral or dissatisfied
52766,Male,disloyal Customer,43,Business travel,Eco,1874,3,3,3,1,3,3,5,3,2,4,3,2,2,3,0,0.0,neutral or dissatisfied
71269,Male,Loyal Customer,68,Personal Travel,Eco,733,3,3,3,4,2,3,2,2,2,5,2,5,3,2,0,0.0,neutral or dissatisfied
120034,Male,Loyal Customer,32,Personal Travel,Eco Plus,328,1,3,1,2,5,1,5,5,3,3,3,5,1,5,0,0.0,neutral or dissatisfied
64068,Female,disloyal Customer,21,Business travel,Eco,521,5,0,5,2,1,5,1,1,3,1,2,3,3,1,0,0.0,satisfied
24522,Female,Loyal Customer,57,Business travel,Business,892,2,2,5,2,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
99128,Female,Loyal Customer,34,Personal Travel,Eco,237,1,5,1,2,4,1,4,4,3,5,5,3,5,4,0,0.0,neutral or dissatisfied
33562,Male,Loyal Customer,45,Business travel,Eco,399,3,4,4,4,3,3,3,3,5,4,1,5,2,3,0,0.0,satisfied
10050,Female,Loyal Customer,16,Business travel,Business,326,2,3,3,3,2,2,2,2,3,3,4,1,4,2,0,0.0,neutral or dissatisfied
114943,Female,Loyal Customer,59,Business travel,Business,337,2,2,1,2,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
9757,Male,Loyal Customer,29,Personal Travel,Business,383,2,5,5,1,4,5,4,4,3,3,4,5,5,4,0,0.0,neutral or dissatisfied
73384,Male,Loyal Customer,60,Business travel,Business,2361,3,2,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
84518,Male,Loyal Customer,39,Business travel,Business,2504,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
16476,Male,Loyal Customer,51,Business travel,Eco Plus,416,2,3,3,3,2,2,2,2,2,2,4,4,3,2,0,0.0,neutral or dissatisfied
32285,Female,Loyal Customer,36,Business travel,Business,1649,1,1,1,1,1,5,3,5,5,5,5,2,5,3,0,0.0,satisfied
97066,Male,Loyal Customer,29,Business travel,Business,1642,1,1,1,1,4,4,4,4,5,3,4,3,4,4,0,0.0,satisfied
39474,Female,Loyal Customer,52,Business travel,Business,2066,3,3,3,3,1,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
67091,Male,Loyal Customer,42,Business travel,Business,2140,1,1,1,1,4,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
76518,Male,Loyal Customer,41,Business travel,Eco,481,1,3,3,3,1,1,1,1,3,3,4,2,4,1,0,0.0,neutral or dissatisfied
48572,Female,Loyal Customer,38,Personal Travel,Eco,845,3,4,3,5,2,3,2,2,3,2,4,4,4,2,0,0.0,neutral or dissatisfied
25653,Female,Loyal Customer,44,Business travel,Eco Plus,526,5,1,1,1,4,2,2,4,4,5,4,2,4,1,0,0.0,satisfied
33364,Male,Loyal Customer,37,Business travel,Eco,1114,2,5,5,5,2,2,2,2,2,3,2,2,2,2,0,0.0,neutral or dissatisfied
61685,Female,disloyal Customer,28,Business travel,Eco,1018,2,2,2,4,3,2,3,3,1,3,4,4,3,3,0,0.0,neutral or dissatisfied
7451,Female,Loyal Customer,25,Personal Travel,Eco,522,4,5,4,5,1,4,1,1,3,5,4,5,5,1,0,0.0,neutral or dissatisfied
54906,Male,Loyal Customer,36,Business travel,Business,934,1,1,1,1,3,5,4,1,1,2,1,3,1,4,0,0.0,satisfied
25795,Male,Loyal Customer,37,Business travel,Eco,362,5,3,3,3,5,5,5,5,5,1,5,4,3,5,0,0.0,satisfied
57066,Female,Loyal Customer,60,Business travel,Business,2065,3,3,3,3,2,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
120056,Female,Loyal Customer,13,Personal Travel,Eco,237,1,4,0,3,3,0,5,3,5,2,4,3,5,3,0,0.0,neutral or dissatisfied
63821,Female,disloyal Customer,8,Business travel,Business,1158,3,4,3,3,1,3,1,1,2,5,4,1,3,1,0,0.0,neutral or dissatisfied
43517,Female,disloyal Customer,29,Business travel,Eco Plus,679,4,4,4,1,4,4,4,4,3,1,5,4,5,4,0,0.0,satisfied
32831,Male,Loyal Customer,35,Business travel,Eco,101,5,1,1,1,5,5,5,5,1,4,2,5,1,5,0,0.0,satisfied
31088,Female,Loyal Customer,60,Business travel,Eco,1014,4,5,2,5,1,2,5,4,4,4,4,1,4,5,0,0.0,satisfied
3352,Male,Loyal Customer,57,Business travel,Business,3157,0,0,0,4,5,5,5,3,3,3,3,5,3,3,0,0.0,satisfied
124813,Female,Loyal Customer,67,Business travel,Eco,280,4,3,3,3,2,4,4,4,4,4,4,2,4,2,0,0.0,neutral or dissatisfied
26536,Female,Loyal Customer,54,Business travel,Business,3665,4,4,4,4,3,5,3,4,4,4,4,1,4,3,0,0.0,satisfied
23216,Female,Loyal Customer,48,Business travel,Eco,326,2,2,2,2,5,3,4,1,1,2,1,4,1,3,0,0.0,neutral or dissatisfied
12807,Male,Loyal Customer,38,Business travel,Business,1867,1,4,1,1,4,4,5,4,4,4,4,5,4,1,0,0.0,satisfied
29501,Female,Loyal Customer,19,Personal Travel,Eco,1107,3,3,3,4,4,3,4,4,4,4,2,5,3,4,0,0.0,neutral or dissatisfied
79698,Male,Loyal Customer,37,Personal Travel,Eco,760,2,5,2,1,1,2,1,1,4,5,5,3,4,1,0,0.0,neutral or dissatisfied
1362,Female,Loyal Customer,38,Business travel,Business,134,0,5,0,4,4,4,5,2,2,2,2,5,2,3,0,0.0,satisfied
80915,Female,disloyal Customer,26,Business travel,Eco,352,2,2,1,3,2,1,5,2,3,4,3,3,3,2,0,0.0,neutral or dissatisfied
65176,Female,Loyal Customer,47,Personal Travel,Eco,190,3,4,3,2,5,5,5,2,2,3,2,3,2,3,0,0.0,neutral or dissatisfied
61090,Male,Loyal Customer,31,Personal Travel,Eco,1607,1,4,1,4,5,1,3,5,3,3,4,5,4,5,0,0.0,neutral or dissatisfied
207,Female,Loyal Customer,40,Business travel,Business,213,0,5,0,5,5,4,5,4,4,1,1,3,4,3,0,0.0,satisfied
117258,Male,Loyal Customer,53,Personal Travel,Eco,304,4,4,5,4,4,5,4,4,4,4,5,3,4,4,0,0.0,neutral or dissatisfied
73209,Male,Loyal Customer,11,Personal Travel,Eco,1258,4,4,4,3,3,4,3,3,4,3,4,3,5,3,0,0.0,neutral or dissatisfied
80138,Female,Loyal Customer,55,Business travel,Business,2586,4,5,4,4,5,5,5,3,5,4,5,5,3,5,0,0.0,satisfied
87313,Female,disloyal Customer,8,Business travel,Eco,577,3,4,3,3,2,3,3,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied
77237,Female,Loyal Customer,42,Business travel,Business,1590,4,4,4,4,2,4,5,2,2,2,2,4,2,3,0,0.0,satisfied
31252,Male,Loyal Customer,7,Personal Travel,Eco,524,4,5,4,2,4,4,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied
124425,Male,Loyal Customer,20,Personal Travel,Eco,1044,5,4,5,3,4,5,4,4,1,5,4,2,1,4,0,0.0,satisfied
128138,Male,Loyal Customer,51,Business travel,Business,1972,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0.0,satisfied
127429,Male,Loyal Customer,28,Personal Travel,Eco,1009,3,5,3,1,1,3,1,1,4,3,5,5,5,1,0,0.0,neutral or dissatisfied
112778,Male,Loyal Customer,17,Personal Travel,Eco,590,3,4,3,1,4,3,4,4,4,4,4,5,4,4,0,0.0,neutral or dissatisfied
73579,Male,Loyal Customer,48,Business travel,Business,204,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
64017,Female,Loyal Customer,49,Business travel,Business,921,2,2,2,2,4,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
33701,Female,Loyal Customer,52,Business travel,Eco,899,2,1,1,1,3,3,3,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
48875,Female,disloyal Customer,20,Business travel,Eco,421,3,0,3,1,3,3,4,3,3,4,2,1,3,3,0,0.0,neutral or dissatisfied
28585,Female,Loyal Customer,16,Personal Travel,Eco,2562,2,4,2,3,5,2,4,5,5,1,3,3,4,5,0,0.0,neutral or dissatisfied
75397,Female,Loyal Customer,31,Business travel,Business,2585,5,5,4,5,4,4,4,4,3,4,5,5,4,4,0,0.0,satisfied
57520,Female,Loyal Customer,42,Business travel,Business,3191,5,5,5,5,4,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
39355,Male,disloyal Customer,21,Business travel,Eco,896,4,4,4,4,2,4,2,2,5,2,1,1,4,2,0,0.0,satisfied
122483,Male,Loyal Customer,8,Personal Travel,Eco,575,2,5,2,3,5,2,5,5,3,2,5,4,4,5,0,0.0,neutral or dissatisfied
57173,Female,Loyal Customer,30,Business travel,Business,2227,4,4,4,4,4,4,4,4,1,4,3,4,4,4,0,0.0,neutral or dissatisfied
114757,Female,Loyal Customer,39,Business travel,Business,1922,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
48394,Female,Loyal Customer,29,Personal Travel,Eco,674,4,5,4,4,4,4,4,4,4,4,4,4,5,4,0,0.0,satisfied
68890,Female,Loyal Customer,38,Business travel,Business,3963,1,1,1,1,2,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
116497,Female,Loyal Customer,70,Personal Travel,Eco,447,3,4,2,1,5,3,1,4,4,2,5,2,4,5,0,0.0,neutral or dissatisfied
80283,Male,Loyal Customer,51,Business travel,Business,1888,5,5,5,5,4,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
