id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
104750,Female,Loyal Customer,41,Business travel,Eco,846,4,3,3,3,4,4,4,4,4,5,5,2,5,4,0,0.0,satisfied
71095,Male,Loyal Customer,58,Personal Travel,Eco Plus,802,2,5,2,4,5,2,5,5,4,4,4,3,4,5,0,0.0,neutral or dissatisfied
57431,Male,Loyal Customer,40,Business travel,Business,3347,3,3,3,3,4,4,4,4,4,5,4,3,4,4,0,0.0,satisfied
68362,Female,disloyal Customer,18,Business travel,Eco,1231,2,2,2,3,2,2,2,2,5,4,3,3,5,2,0,0.0,neutral or dissatisfied
13295,Female,Loyal Customer,16,Business travel,Eco Plus,771,2,2,2,2,2,2,4,2,1,4,4,2,4,2,0,0.0,neutral or dissatisfied
69052,Female,disloyal Customer,8,Business travel,Eco,1389,3,3,3,4,5,3,5,5,1,5,3,1,3,5,0,0.0,neutral or dissatisfied
117209,Male,Loyal Customer,65,Personal Travel,Eco,651,3,2,3,3,2,3,2,2,3,5,4,1,4,2,0,0.0,neutral or dissatisfied
49609,Female,Loyal Customer,59,Business travel,Business,304,1,1,1,1,1,2,4,4,4,4,4,1,4,5,0,0.0,satisfied
5016,Male,Loyal Customer,58,Personal Travel,Eco Plus,502,1,5,2,2,2,2,2,2,3,5,4,5,4,2,0,0.0,neutral or dissatisfied
108215,Male,Loyal Customer,53,Business travel,Eco,777,2,5,5,5,2,2,2,2,2,1,3,4,4,2,0,0.0,neutral or dissatisfied
129242,Male,disloyal Customer,39,Business travel,Eco,1064,3,3,3,1,1,3,1,1,2,5,5,4,4,1,0,0.0,neutral or dissatisfied
64522,Male,disloyal Customer,43,Business travel,Business,551,1,1,1,3,4,1,4,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied
42082,Male,Loyal Customer,29,Personal Travel,Eco Plus,106,2,4,0,3,5,0,5,5,5,2,4,4,5,5,0,0.0,neutral or dissatisfied
77854,Female,Loyal Customer,33,Personal Travel,Eco Plus,689,2,4,2,3,5,2,4,5,3,3,4,4,5,5,0,0.0,neutral or dissatisfied
9703,Female,Loyal Customer,51,Personal Travel,Eco,277,1,5,1,5,4,2,2,1,1,1,1,1,1,5,0,0.0,neutral or dissatisfied
39089,Female,disloyal Customer,49,Business travel,Eco,984,1,1,1,1,1,1,1,1,2,2,1,3,5,1,0,0.0,neutral or dissatisfied
6788,Male,Loyal Customer,64,Business travel,Eco,223,4,3,3,3,4,4,4,4,3,2,4,3,3,4,0,0.0,neutral or dissatisfied
118619,Male,disloyal Customer,9,Business travel,Eco,651,3,4,3,3,1,3,1,1,1,1,3,1,3,1,0,0.0,neutral or dissatisfied
83145,Male,Loyal Customer,33,Personal Travel,Eco,1084,2,5,2,4,4,2,1,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied
82622,Female,Loyal Customer,42,Personal Travel,Eco,528,3,4,3,4,3,4,5,4,4,3,4,3,4,4,0,0.0,neutral or dissatisfied
29623,Female,disloyal Customer,40,Business travel,Business,1448,3,2,2,4,1,2,1,1,4,5,3,4,3,1,0,0.0,neutral or dissatisfied
36889,Female,Loyal Customer,21,Personal Travel,Eco,1182,3,4,3,3,5,3,5,5,4,5,3,4,4,5,0,0.0,neutral or dissatisfied
91163,Male,Loyal Customer,9,Personal Travel,Eco,594,1,5,1,1,5,1,5,5,3,3,4,4,4,5,0,0.0,neutral or dissatisfied
129180,Female,Loyal Customer,25,Business travel,Eco Plus,954,1,4,4,4,1,1,1,1,3,5,3,1,3,1,0,0.0,neutral or dissatisfied
5873,Male,Loyal Customer,47,Business travel,Business,212,3,3,3,3,5,5,5,5,5,5,4,5,5,3,0,0.0,satisfied
117334,Male,Loyal Customer,54,Business travel,Business,393,3,3,3,3,3,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
39701,Female,Loyal Customer,35,Business travel,Business,298,0,0,0,3,2,3,3,1,1,1,1,3,1,1,0,0.0,satisfied
55133,Male,Loyal Customer,27,Personal Travel,Eco,1379,1,5,1,4,3,1,3,3,3,4,3,4,5,3,0,0.0,neutral or dissatisfied
70583,Male,Loyal Customer,68,Personal Travel,Eco,1258,2,3,2,2,2,2,2,2,3,5,1,4,2,2,0,0.0,neutral or dissatisfied
119840,Male,disloyal Customer,45,Business travel,Eco,912,3,3,3,4,5,3,5,5,3,1,4,4,3,5,0,0.0,neutral or dissatisfied
56500,Female,Loyal Customer,60,Business travel,Business,1664,3,3,3,3,5,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
45657,Male,Loyal Customer,39,Personal Travel,Eco,260,2,3,2,4,5,2,5,5,4,1,4,3,3,5,0,0.0,neutral or dissatisfied
59506,Male,disloyal Customer,36,Business travel,Business,787,3,3,3,4,1,3,1,1,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
119115,Male,Loyal Customer,14,Personal Travel,Eco,1107,4,3,3,4,4,3,4,4,4,4,3,3,2,4,0,0.0,neutral or dissatisfied
63152,Male,Loyal Customer,46,Business travel,Business,3046,0,0,0,5,5,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
96311,Female,disloyal Customer,66,Business travel,Eco Plus,460,2,2,2,3,2,2,2,2,3,5,3,1,3,2,0,0.0,neutral or dissatisfied
103977,Female,Loyal Customer,36,Business travel,Business,1592,4,4,4,4,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
27698,Male,Loyal Customer,47,Personal Travel,Eco,1107,2,1,2,1,3,2,3,3,1,5,2,3,2,3,0,0.0,neutral or dissatisfied
21476,Female,disloyal Customer,25,Business travel,Eco,399,2,0,2,1,5,2,5,5,3,4,3,4,3,5,0,0.0,neutral or dissatisfied
81130,Male,Loyal Customer,10,Personal Travel,Eco,991,3,4,3,5,5,3,5,5,5,2,5,3,4,5,0,0.0,neutral or dissatisfied
57321,Female,disloyal Customer,42,Business travel,Business,414,1,0,0,4,3,1,3,3,3,4,4,5,5,3,0,0.0,neutral or dissatisfied
55297,Male,Loyal Customer,37,Personal Travel,Eco,1585,1,4,1,1,4,1,4,4,5,2,5,3,4,4,0,0.0,neutral or dissatisfied
99411,Male,Loyal Customer,49,Business travel,Business,3111,5,5,5,5,5,5,4,4,4,5,4,4,4,3,0,0.0,satisfied
16508,Male,Loyal Customer,57,Personal Travel,Eco,143,3,5,3,3,1,3,1,1,5,5,4,5,1,1,0,0.0,neutral or dissatisfied
62186,Male,disloyal Customer,35,Business travel,Eco,1491,4,4,4,4,4,4,4,4,5,1,1,2,4,4,0,0.0,neutral or dissatisfied
57818,Male,Loyal Customer,53,Business travel,Business,622,2,2,2,2,3,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
120795,Male,Loyal Customer,27,Business travel,Business,2916,3,3,3,3,5,5,5,5,5,4,4,3,4,5,0,0.0,satisfied
39818,Female,Loyal Customer,49,Business travel,Business,2811,1,1,1,1,5,2,1,5,5,5,5,2,5,4,0,0.0,satisfied
87778,Male,Loyal Customer,28,Business travel,Business,2986,1,5,5,5,3,3,1,3,2,4,4,2,3,3,0,0.0,neutral or dissatisfied
69195,Male,Loyal Customer,60,Business travel,Eco Plus,187,5,2,2,2,5,5,5,5,2,1,1,4,2,5,0,0.0,satisfied
67534,Female,disloyal Customer,23,Business travel,Eco,1171,3,3,3,3,3,3,3,3,2,2,3,1,4,3,0,0.0,neutral or dissatisfied
48990,Male,Loyal Customer,40,Business travel,Eco,209,2,4,4,4,2,2,2,2,5,5,4,2,3,2,0,0.0,satisfied
28699,Male,Loyal Customer,32,Business travel,Eco,2172,3,3,3,3,3,4,3,3,1,4,4,4,1,3,0,0.0,satisfied
52297,Male,Loyal Customer,72,Business travel,Eco,237,4,2,3,3,4,4,4,4,3,3,3,1,4,4,0,0.0,neutral or dissatisfied
92338,Male,Loyal Customer,47,Business travel,Business,2486,4,4,4,4,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
117804,Male,disloyal Customer,17,Business travel,Business,328,0,0,0,5,1,0,1,1,5,3,4,4,5,1,0,0.0,satisfied
69656,Female,Loyal Customer,25,Business travel,Business,569,4,2,2,2,4,4,4,4,2,1,4,2,4,4,0,0.0,neutral or dissatisfied
34763,Male,disloyal Customer,39,Business travel,Eco,301,2,3,2,2,1,2,1,1,3,4,5,4,1,1,0,0.0,neutral or dissatisfied
41674,Female,Loyal Customer,52,Business travel,Business,2673,3,3,3,3,1,3,5,5,5,5,5,2,5,4,0,0.0,satisfied
70357,Male,Loyal Customer,13,Personal Travel,Eco Plus,986,2,5,2,3,4,2,5,4,5,5,4,3,5,4,0,0.0,neutral or dissatisfied
68473,Male,Loyal Customer,17,Business travel,Business,1303,2,2,2,2,5,5,5,5,3,3,5,5,5,5,0,0.0,satisfied
15166,Male,Loyal Customer,22,Business travel,Eco,416,5,3,1,3,5,5,5,5,3,3,2,1,4,5,0,0.0,satisfied
43254,Male,Loyal Customer,30,Business travel,Business,1926,4,4,2,4,4,4,4,4,5,5,1,5,3,4,0,0.0,satisfied
59315,Male,Loyal Customer,51,Business travel,Business,2449,1,1,5,1,5,5,4,4,4,4,4,4,4,3,0,0.0,satisfied
79639,Male,Loyal Customer,45,Business travel,Business,1898,2,3,3,3,5,2,2,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
80969,Male,disloyal Customer,22,Business travel,Eco,297,2,4,1,4,4,1,4,4,5,5,5,4,5,4,0,0.0,neutral or dissatisfied
51561,Male,disloyal Customer,26,Business travel,Eco,651,3,5,3,3,3,3,3,3,5,5,1,5,4,3,0,0.0,neutral or dissatisfied
127716,Female,Loyal Customer,58,Business travel,Business,3262,2,2,2,2,4,5,5,3,3,3,3,5,3,3,0,0.0,satisfied
71628,Female,Loyal Customer,36,Business travel,Business,2873,4,4,3,4,4,1,5,5,5,5,5,2,5,2,0,0.0,satisfied
90572,Male,Loyal Customer,40,Business travel,Business,3230,4,4,4,4,5,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
74611,Male,disloyal Customer,38,Business travel,Business,1235,5,5,5,4,5,5,5,5,3,2,4,5,4,5,0,0.0,satisfied
13802,Male,Loyal Customer,66,Personal Travel,Eco,450,2,5,5,3,4,5,4,4,3,5,5,4,5,4,0,0.0,neutral or dissatisfied
65287,Female,Loyal Customer,68,Personal Travel,Eco Plus,224,3,4,3,3,3,4,4,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
15420,Female,Loyal Customer,28,Business travel,Business,3965,5,5,5,5,4,4,4,4,3,4,4,3,5,4,0,0.0,satisfied
52493,Female,Loyal Customer,34,Personal Travel,Eco Plus,370,4,2,4,3,3,4,2,3,3,3,4,4,5,3,0,0.0,neutral or dissatisfied
91014,Male,Loyal Customer,35,Personal Travel,Eco,366,1,2,1,3,3,1,1,3,1,4,2,2,2,3,0,0.0,neutral or dissatisfied
22762,Male,disloyal Customer,39,Business travel,Eco,147,4,0,4,1,4,4,4,4,2,1,4,2,1,4,0,0.0,neutral or dissatisfied
122893,Female,Loyal Customer,60,Personal Travel,Eco Plus,226,2,2,2,4,4,3,4,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
81881,Female,Loyal Customer,39,Business travel,Business,680,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
128523,Female,Loyal Customer,44,Personal Travel,Eco,646,2,2,2,3,3,3,3,4,4,2,4,2,4,1,0,0.0,neutral or dissatisfied
19894,Male,Loyal Customer,32,Business travel,Eco,315,5,5,5,5,5,5,5,5,3,5,3,4,4,5,0,0.0,satisfied
122114,Male,Loyal Customer,66,Business travel,Business,130,3,3,3,3,4,4,4,3,3,4,4,3,3,4,0,0.0,satisfied
69686,Male,Loyal Customer,42,Business travel,Business,569,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
13665,Male,Loyal Customer,48,Business travel,Business,2758,2,3,3,3,3,4,3,2,2,2,2,1,2,3,0,0.0,neutral or dissatisfied
7064,Male,Loyal Customer,49,Business travel,Business,1699,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
87563,Female,Loyal Customer,50,Business travel,Eco,432,2,1,3,1,3,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
42405,Female,Loyal Customer,44,Business travel,Eco Plus,838,1,3,3,3,5,4,4,1,1,1,1,1,1,2,0,0.0,neutral or dissatisfied
3495,Female,Loyal Customer,32,Personal Travel,Eco,1080,4,4,4,3,2,4,2,2,5,3,4,4,5,2,0,0.0,neutral or dissatisfied
100850,Female,Loyal Customer,52,Personal Travel,Eco,711,3,4,3,1,2,5,4,5,5,3,5,2,5,1,0,0.0,neutral or dissatisfied
22893,Male,Loyal Customer,37,Business travel,Eco Plus,170,5,2,5,2,5,5,5,5,5,5,1,4,5,5,0,0.0,satisfied
20149,Male,disloyal Customer,33,Business travel,Eco,403,3,0,3,5,3,3,3,3,3,5,5,5,1,3,0,0.0,neutral or dissatisfied
82468,Female,Loyal Customer,36,Personal Travel,Eco,502,2,4,2,4,3,2,3,3,3,5,5,4,4,3,0,0.0,neutral or dissatisfied
22807,Female,Loyal Customer,53,Business travel,Business,1505,2,3,3,3,3,2,3,3,3,3,2,1,3,4,0,0.0,neutral or dissatisfied
114321,Female,Loyal Customer,34,Personal Travel,Eco,948,1,3,1,3,1,1,1,1,2,1,4,4,3,1,0,0.0,neutral or dissatisfied
72076,Male,Loyal Customer,60,Business travel,Eco,2615,4,1,1,1,4,4,4,4,1,2,4,2,3,4,0,0.0,neutral or dissatisfied
46714,Female,Loyal Customer,57,Personal Travel,Eco,125,4,1,4,2,5,3,3,4,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
35762,Female,Loyal Customer,16,Business travel,Business,200,0,4,0,4,3,3,4,3,5,4,4,5,4,3,0,0.0,satisfied
31560,Male,Loyal Customer,69,Personal Travel,Eco,853,5,1,5,2,3,5,3,3,4,1,2,4,2,3,0,0.0,satisfied
96894,Male,Loyal Customer,15,Personal Travel,Eco,488,2,4,5,1,3,5,3,3,5,2,4,5,5,3,0,0.0,neutral or dissatisfied
58241,Female,Loyal Customer,41,Business travel,Business,3646,5,5,5,5,5,5,4,2,2,2,2,4,2,3,0,0.0,satisfied
125226,Female,disloyal Customer,24,Business travel,Eco,651,4,0,4,1,2,4,2,2,4,2,4,5,5,2,0,0.0,satisfied
101490,Male,disloyal Customer,64,Business travel,Business,345,2,2,2,3,5,2,5,5,5,2,5,5,4,5,0,0.0,neutral or dissatisfied
127863,Female,Loyal Customer,39,Business travel,Business,1276,5,5,5,5,5,4,5,5,5,5,5,5,5,4,0,0.0,satisfied
127162,Female,Loyal Customer,15,Personal Travel,Eco,646,2,3,2,2,4,2,4,4,5,1,1,3,1,4,0,0.0,neutral or dissatisfied
127753,Male,Loyal Customer,61,Personal Travel,Eco,255,1,5,1,1,5,1,5,5,2,2,1,3,2,5,0,0.0,neutral or dissatisfied
37547,Female,Loyal Customer,30,Business travel,Business,1069,5,5,5,5,4,4,4,4,2,5,3,2,2,4,0,0.0,satisfied
21338,Female,disloyal Customer,25,Business travel,Eco,761,2,3,3,1,3,3,1,3,3,2,2,2,4,3,0,0.0,neutral or dissatisfied
46387,Female,Loyal Customer,23,Business travel,Business,681,5,5,5,5,5,5,5,5,1,2,1,3,1,5,0,0.0,satisfied
11240,Male,Loyal Customer,18,Personal Travel,Eco,667,2,5,2,4,4,2,3,4,4,5,4,4,5,4,0,0.0,neutral or dissatisfied
85289,Male,Loyal Customer,50,Personal Travel,Eco,813,1,1,1,3,3,1,3,3,3,3,4,3,4,3,0,0.0,neutral or dissatisfied
71183,Male,Loyal Customer,43,Business travel,Business,733,5,5,1,5,4,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
122516,Female,Loyal Customer,59,Personal Travel,Eco,930,1,5,1,4,5,3,2,1,1,1,1,2,1,4,0,0.0,neutral or dissatisfied
46506,Male,disloyal Customer,22,Business travel,Eco,141,5,5,5,1,4,5,1,4,1,4,2,4,3,4,0,0.0,satisfied
115194,Female,Loyal Customer,60,Business travel,Business,296,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
81615,Female,disloyal Customer,25,Business travel,Business,334,2,4,2,3,3,2,3,3,5,5,5,5,4,3,0,0.0,neutral or dissatisfied
79021,Male,Loyal Customer,45,Business travel,Business,1612,1,1,4,1,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
5021,Male,Loyal Customer,39,Business travel,Business,2890,4,4,4,4,5,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
30871,Male,Loyal Customer,24,Business travel,Eco,1546,4,3,3,3,4,4,5,4,2,4,2,3,1,4,0,0.0,satisfied
104177,Male,Loyal Customer,79,Business travel,Business,1889,2,2,2,2,1,1,2,5,5,5,5,4,5,1,0,0.0,satisfied
77569,Male,disloyal Customer,22,Business travel,Eco,1282,5,5,5,4,4,5,4,4,4,3,4,3,5,4,0,0.0,satisfied
42465,Female,disloyal Customer,46,Business travel,Business,395,2,2,2,3,3,2,3,3,5,3,5,3,5,3,0,0.0,neutral or dissatisfied
60670,Female,Loyal Customer,27,Personal Travel,Eco,1620,3,4,3,2,1,3,1,1,4,4,5,3,5,1,0,0.0,neutral or dissatisfied
64007,Female,Loyal Customer,66,Personal Travel,Eco,612,2,4,2,3,2,5,4,3,3,2,3,5,3,3,0,0.0,neutral or dissatisfied
20978,Male,Loyal Customer,12,Personal Travel,Eco,721,1,4,1,4,1,1,1,1,3,4,4,2,3,1,0,0.0,neutral or dissatisfied
90711,Male,disloyal Customer,22,Business travel,Eco,250,0,4,0,4,2,0,2,2,5,3,4,3,4,2,0,0.0,satisfied
43737,Female,Loyal Customer,31,Personal Travel,Business,626,3,5,3,4,2,3,2,2,3,3,5,5,5,2,0,0.0,neutral or dissatisfied
47761,Male,disloyal Customer,22,Business travel,Eco,784,4,4,4,1,2,4,2,2,4,5,4,4,4,2,0,0.0,neutral or dissatisfied
54443,Male,Loyal Customer,36,Personal Travel,Eco Plus,305,3,5,4,3,3,4,3,3,5,2,4,4,4,3,0,0.0,neutral or dissatisfied
18816,Female,Loyal Customer,32,Business travel,Business,551,4,4,4,4,4,4,4,4,5,5,3,4,1,4,0,0.0,satisfied
16753,Male,Loyal Customer,40,Business travel,Business,3904,5,5,5,5,1,2,1,4,4,4,4,4,4,4,0,0.0,satisfied
27338,Male,Loyal Customer,32,Business travel,Eco,954,5,2,2,2,5,5,5,5,5,2,4,5,4,5,0,0.0,satisfied
94496,Female,Loyal Customer,23,Business travel,Business,2579,4,4,4,4,4,4,4,4,4,3,4,5,5,4,0,0.0,satisfied
101704,Male,Loyal Customer,35,Business travel,Business,1624,2,2,2,2,5,3,5,5,5,5,5,3,5,5,0,0.0,satisfied
49196,Male,Loyal Customer,42,Business travel,Eco,134,4,5,5,5,4,4,4,4,3,3,4,2,5,4,0,0.0,satisfied
49535,Male,Loyal Customer,37,Business travel,Business,2599,4,4,4,4,4,4,2,4,4,4,4,3,4,4,0,0.0,satisfied
112624,Female,Loyal Customer,38,Personal Travel,Eco,602,4,5,4,1,5,4,1,5,5,2,5,3,5,5,0,0.0,satisfied
95337,Female,Loyal Customer,59,Personal Travel,Eco,192,5,4,5,3,5,4,5,1,1,5,1,5,1,4,0,0.0,satisfied
103544,Female,disloyal Customer,34,Business travel,Eco,738,4,4,4,3,5,4,5,5,3,1,3,4,3,5,0,0.0,neutral or dissatisfied
120642,Female,disloyal Customer,34,Business travel,Business,280,3,3,3,3,2,3,2,2,5,5,4,3,5,2,0,0.0,neutral or dissatisfied
121983,Male,disloyal Customer,44,Business travel,Business,130,5,5,5,1,4,5,5,4,5,4,4,3,5,4,0,0.0,satisfied
17856,Female,disloyal Customer,17,Business travel,Eco,399,2,4,1,3,5,1,5,5,1,1,3,1,3,5,0,0.0,neutral or dissatisfied
92392,Male,disloyal Customer,34,Business travel,Business,2139,3,3,3,1,5,3,5,5,4,2,5,4,5,5,0,0.0,neutral or dissatisfied
29119,Male,Loyal Customer,47,Personal Travel,Eco,954,2,1,2,3,1,2,1,1,3,3,4,3,4,1,0,0.0,neutral or dissatisfied
79256,Male,Loyal Customer,38,Business travel,Business,3655,2,2,2,2,2,2,3,5,5,5,5,2,5,1,0,0.0,satisfied
21708,Female,Loyal Customer,48,Personal Travel,Eco,746,3,2,3,3,2,4,4,4,4,3,4,2,4,1,0,0.0,neutral or dissatisfied
60140,Male,disloyal Customer,21,Business travel,Business,1120,1,4,1,3,3,1,5,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
28386,Male,Loyal Customer,43,Personal Travel,Eco,763,2,5,3,1,4,3,4,4,1,3,2,4,4,4,0,0.0,neutral or dissatisfied
43031,Male,disloyal Customer,37,Business travel,Eco,192,3,0,3,4,3,3,3,3,2,4,2,3,5,3,0,0.0,neutral or dissatisfied
22507,Male,Loyal Customer,36,Business travel,Eco Plus,143,4,5,5,5,4,4,4,4,4,5,5,5,4,4,0,0.0,satisfied
111625,Male,Loyal Customer,25,Personal Travel,Eco,1014,1,1,1,3,5,1,5,5,3,2,3,4,4,5,0,0.0,neutral or dissatisfied
102783,Female,Loyal Customer,27,Business travel,Eco,1099,3,4,4,4,3,3,3,3,4,1,4,4,4,3,0,0.0,neutral or dissatisfied
119174,Male,disloyal Customer,39,Business travel,Business,331,2,2,2,3,4,2,3,4,5,4,4,3,4,4,0,0.0,neutral or dissatisfied
52614,Female,disloyal Customer,59,Business travel,Eco,160,1,4,1,4,1,1,1,1,3,1,4,2,3,1,0,0.0,neutral or dissatisfied
113442,Female,Loyal Customer,66,Business travel,Business,223,2,2,4,2,4,5,5,4,4,4,5,4,4,4,0,0.0,satisfied
63841,Male,disloyal Customer,14,Business travel,Business,1172,5,0,5,2,3,5,3,3,3,3,4,3,4,3,0,0.0,satisfied
16468,Female,Loyal Customer,35,Personal Travel,Eco,416,2,3,2,4,1,2,1,1,3,2,4,2,3,1,0,0.0,neutral or dissatisfied
81638,Male,Loyal Customer,48,Business travel,Business,3791,1,1,2,1,3,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
85962,Female,Loyal Customer,48,Business travel,Business,447,2,2,2,2,2,4,5,5,5,5,5,4,5,3,0,0.0,satisfied
14386,Male,Loyal Customer,30,Business travel,Business,2462,2,2,2,2,4,4,4,4,3,3,5,2,3,4,0,0.0,satisfied
58161,Male,Loyal Customer,50,Business travel,Business,925,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
105237,Female,Loyal Customer,69,Personal Travel,Eco,377,5,5,5,2,4,5,4,1,1,5,1,4,1,5,0,0.0,satisfied
92621,Male,Loyal Customer,59,Business travel,Business,3601,3,3,3,3,3,4,5,4,4,5,4,4,4,3,0,0.0,satisfied
94740,Male,Loyal Customer,57,Business travel,Business,2619,1,1,1,1,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
60073,Female,Loyal Customer,57,Business travel,Business,3501,4,4,2,4,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
50240,Female,disloyal Customer,21,Business travel,Business,373,3,2,3,4,2,3,2,2,1,3,3,2,4,2,0,0.0,neutral or dissatisfied
99397,Male,Loyal Customer,58,Business travel,Business,3334,5,5,5,5,2,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
43826,Male,Loyal Customer,40,Business travel,Eco,199,4,3,3,3,4,5,4,4,5,5,4,3,4,4,0,0.0,satisfied
68962,Female,Loyal Customer,44,Business travel,Business,2572,4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
25466,Male,disloyal Customer,36,Business travel,Business,547,3,3,3,5,2,3,5,2,5,4,5,5,5,2,0,0.0,neutral or dissatisfied
107257,Male,Loyal Customer,39,Business travel,Business,1640,0,0,0,3,5,4,5,1,1,1,1,3,1,4,0,0.0,satisfied
23866,Male,Loyal Customer,39,Personal Travel,Eco,552,1,5,1,3,5,1,3,5,2,2,4,3,4,5,0,0.0,neutral or dissatisfied
70530,Female,Loyal Customer,46,Business travel,Business,3003,1,1,1,1,1,4,3,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
66553,Female,Loyal Customer,60,Business travel,Eco,328,5,3,4,4,1,1,3,5,5,5,5,3,5,5,0,0.0,satisfied
12349,Male,disloyal Customer,22,Business travel,Eco,190,3,5,3,3,1,3,1,1,5,1,3,1,1,1,0,0.0,neutral or dissatisfied
20652,Male,disloyal Customer,22,Business travel,Eco,522,2,5,3,5,2,3,2,2,5,5,2,2,2,2,0,0.0,neutral or dissatisfied
26633,Male,Loyal Customer,57,Business travel,Business,2747,3,2,2,2,3,3,2,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
124867,Female,Loyal Customer,53,Personal Travel,Eco Plus,280,4,4,4,4,3,4,4,2,2,4,2,3,2,4,0,0.0,neutral or dissatisfied
23061,Male,Loyal Customer,63,Business travel,Business,820,3,1,1,1,1,3,4,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
54354,Male,Loyal Customer,54,Business travel,Eco,1235,3,3,4,3,3,3,3,3,4,4,1,1,2,3,0,0.0,neutral or dissatisfied
87612,Male,Loyal Customer,14,Personal Travel,Business,591,2,3,3,2,3,3,3,3,2,3,1,4,1,3,0,0.0,neutral or dissatisfied
50778,Male,Loyal Customer,65,Personal Travel,Eco,109,2,3,2,5,3,2,2,3,3,4,1,4,2,3,0,0.0,neutral or dissatisfied
3314,Male,Loyal Customer,43,Business travel,Business,213,3,5,5,5,1,4,4,4,4,4,3,4,4,3,0,0.0,neutral or dissatisfied
128721,Male,Loyal Customer,39,Business travel,Business,1064,3,2,2,2,2,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
77838,Male,Loyal Customer,41,Business travel,Business,1601,1,1,1,1,3,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
38390,Male,Loyal Customer,41,Business travel,Business,1626,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
103122,Female,Loyal Customer,43,Personal Travel,Eco,687,3,5,3,3,4,4,5,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
84918,Male,Loyal Customer,51,Personal Travel,Eco,516,2,4,2,4,5,2,5,5,3,4,5,5,5,5,0,0.0,neutral or dissatisfied
108665,Female,Loyal Customer,23,Personal Travel,Business,484,3,0,3,3,2,3,2,2,5,5,4,3,5,2,0,0.0,neutral or dissatisfied
33967,Male,Loyal Customer,40,Business travel,Eco,1598,2,1,1,1,2,2,2,2,2,2,4,4,3,2,0,0.0,neutral or dissatisfied
34298,Female,Loyal Customer,42,Personal Travel,Eco,280,2,5,2,2,5,5,5,3,3,2,1,2,3,2,0,0.0,neutral or dissatisfied
74766,Male,Loyal Customer,26,Personal Travel,Eco,1235,3,5,3,4,3,3,3,3,5,3,4,5,4,3,0,0.0,neutral or dissatisfied
97302,Female,Loyal Customer,54,Business travel,Business,3879,4,4,4,4,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied
41125,Male,disloyal Customer,18,Business travel,Eco,429,2,3,2,2,4,2,3,4,2,1,5,4,1,4,0,0.0,neutral or dissatisfied
49676,Male,Loyal Customer,37,Business travel,Eco,134,1,3,3,3,1,1,1,1,1,4,4,1,4,1,0,0.0,neutral or dissatisfied
18552,Female,Loyal Customer,49,Business travel,Business,2749,2,5,5,5,2,2,2,4,4,3,2,4,4,1,0,0.0,neutral or dissatisfied
1427,Female,disloyal Customer,30,Business travel,Business,312,4,4,4,3,2,4,2,2,2,4,4,4,4,2,0,0.0,neutral or dissatisfied
