Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Class_Eco,Class_Eco Plus
0.0,0.0,0.5416666666666666,1.0,-0.22330827067669173,0.0,0.0,0.5,0.5,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0
1.0,0.0,-0.4166666666666667,0.0,1.4142857142857144,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.6666666666666666,1.0,-0.23082706766917294,0.0,1.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,1.0,0.5,-0.5,-2.0,0.0,-0.5,1.0,0.0
0.0,1.0,-0.5416666666666666,0.0,-0.49699248120300754,1.0,1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,-0.5,0.5,1.0,0.0,-1.0,0.0,0.0
1.0,1.0,-0.2916666666666667,0.0,-0.27593984962406015,-1.0,-1.0,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.08333333333333333,0.0,0.4338345864661654,-0.5,-0.5,-0.5,1.0,0.0,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,0.0,0.16666666666666666,0.0,0.9714285714285714,-0.5,-0.5,-0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0
0.0,0.0,0.25,0.0,2.04812030075188,0.5,0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0
1.0,0.0,1.0833333333333333,0.0,1.8285714285714285,-0.5,-1.0,-1.0,0.0,-0.5,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,1.0,-0.625,0.0,-0.2796992481203007,-0.5,-1.5,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,-1.0,0.5,0.0,1.0,0.5,-0.5,0.0,0.0
1.0,0.0,-0.8333333333333334,0.0,1.1045112781954887,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,-0.5,0.5,2.0,0.0,0.5,0.0,0.0
0.0,0.0,0.625,0.0,-0.4496240601503759,0.5,-1.0,-1.0,-1.0,-0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,-1.0,0.5,1.0,1.0,0.0
1.0,0.0,-1.2083333333333333,1.0,-0.47593984962406016,0.0,0.0,0.0,1.0,-0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,-2.0,-0.5,1.0,1.0,0.0
1.0,0.0,-0.6666666666666666,1.0,-0.3879699248120301,-0.5,-1.0,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,-1.0,0.5,-1.0,-2.0,-0.5,1.0,1.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.518796992481203,1.0,-0.5,-0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,-1.0,-1.5,0.0,-1.0,-0.5,1.0,1.0,0.0
1.0,0.0,-0.375,1.0,0.19849624060150375,0.0,0.5,0.0,1.0,-0.5,0.0,0.3333333333333333,1.0,-0.5,0.0,2.0,0.5,1.0,1.0,0.0
1.0,0.0,0.125,1.0,-0.20902255639097744,-0.5,1.0,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,-0.5,1.0,0.0
1.0,0.0,-0.4166666666666667,0.0,-0.39473684210526316,1.0,0.5,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,-1.5,-0.5,1.0,-1.0,1.0,1.0,0.0
0.0,1.0,0.16666666666666666,0.0,1.0172932330827067,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-1.0,0.5,-0.5,0.0,0.5,-0.5,0.0,0.0
1.0,0.0,-0.4166666666666667,1.0,-0.4180451127819549,-0.5,0.5,-1.5,-0.5,-2.0,-0.6666666666666666,-0.6666666666666666,-3.0,-1.0,0.0,1.0,0.0,-0.5,1.0,0.0
1.0,1.0,-0.625,0.0,0.03007518796992481,-0.5,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,-0.3333333333333333,1.0,0.0,-0.5,-1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.125,0.0,-0.3481203007518797,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0
1.0,0.0,-0.75,0.0,1.4646616541353383,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,0.5,0.0,0.0
1.0,0.0,0.125,1.0,1.4218045112781954,0.5,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0
1.0,0.0,-0.625,0.0,-0.11879699248120301,-0.5,1.0,1.0,-0.5,-1.0,0.0,-0.6666666666666666,0.0,-1.5,-0.5,0.0,-0.5,-0.5,0.0,1.0
0.0,1.0,-0.08333333333333333,0.0,-0.5090225563909775,-0.5,-1.5,-0.5,0.5,-1.0,0.0,0.0,1.0,0.5,0.5,-2.0,-0.5,0.5,1.0,0.0
0.0,0.0,0.3333333333333333,0.0,1.881203007518797,0.0,-1.0,-1.0,0.0,-0.5,0.0,-0.3333333333333333,-1.0,-0.5,-0.5,-2.0,-0.5,-1.0,0.0,0.0
1.0,0.0,0.20833333333333334,1.0,-0.42030075187969923,0.0,0.5,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.3333333333333333,0.0,-0.11654135338345864,1.0,1.0,1.0,0.0,0.5,-0.3333333333333333,-0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0
1.0,0.0,0.125,0.0,-0.22781954887218045,0.5,0.5,0.5,1.0,0.5,0.0,-0.3333333333333333,-1.0,0.0,-0.5,2.0,-0.5,0.0,0.0,0.0
0.0,1.0,-0.6666666666666666,0.0,-0.06842105263157895,-1.0,-1.0,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-1.0,-2.0,-0.5,0.0,1.0,0.0
0.0,0.0,-0.2916666666666667,0.0,1.5360902255639097,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
1.0,0.0,0.5,1.0,-0.06691729323308271,-0.5,0.5,-0.5,1.0,-1.0,-0.6666666666666666,0.3333333333333333,-3.0,-1.5,-0.5,1.0,-0.5,1.0,1.0,0.0
1.0,0.0,0.4166666666666667,1.0,0.012030075187969926,0.0,-1.0,0.0,-1.0,-0.5,-1.0,-1.0,-3.0,-0.5,0.0,0.0,-0.5,-1.0,1.0,0.0
0.0,0.0,0.5416666666666666,0.0,-0.2714285714285714,0.0,-0.5,-0.5,-0.5,0.5,-0.6666666666666666,-0.6666666666666666,-2.0,-0.5,-1.0,-2.0,-1.0,-0.5,1.0,0.0
0.0,0.0,-0.5833333333333334,1.0,-0.518796992481203,0.0,1.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-3.0,-1.0,0.0,-2.0,-1.0,-0.5,1.0,0.0
1.0,1.0,0.5,1.0,-0.3977443609022556,0.0,-1.0,0.0,0.5,-0.5,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.5,1.0,0.0
1.0,0.0,0.125,0.0,1.1135338345864663,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,1.0,0.20833333333333334,0.0,-0.19398496240601504,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0
1.0,0.0,0.16666666666666666,0.0,0.47368421052631576,1.0,1.0,1.0,-0.5,-1.5,-0.6666666666666666,-0.3333333333333333,-1.0,-0.5,-0.5,1.0,-0.5,0.5,0.0,0.0
0.0,0.0,0.9166666666666666,1.0,0.5939849624060151,-1.5,0.5,-1.5,-0.5,-0.5,0.0,-0.3333333333333333,-1.0,-1.5,-1.0,-2.0,-0.5,0.5,1.0,0.0
1.0,0.0,-0.4583333333333333,1.0,-0.18195488721804512,-1.0,-0.5,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,-0.4166666666666667,0.0,0.12255639097744361,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-3.0,0.5,0.0,-2.0,-0.5,0.5,0.0,1.0
1.0,1.0,-0.8333333333333334,0.0,0.27593984962406015,0.5,0.5,0.5,-1.0,0.0,-1.0,-1.0,-3.0,-1.5,-0.5,1.0,-0.5,-1.0,1.0,0.0
0.0,0.0,0.16666666666666666,0.0,-0.07067669172932331,0.5,1.0,-0.5,-0.5,-1.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.3333333333333333,0.0,-0.4413533834586466,1.0,1.0,1.0,-0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0
1.0,0.0,0.875,1.0,-0.4774436090225564,-1.0,0.0,-1.0,1.0,-1.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,-1.5,1.0,1.0,0.0
1.0,0.0,-0.2916666666666667,0.0,0.4917293233082707,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,-1.0,0.5,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.4166666666666667,0.0,0.6097744360902255,0.5,0.5,0.5,0.5,-0.5,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.20833333333333334,0.0,1.4421052631578948,1.0,1.0,0.5,-1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,-1.0,0.0,0.0
1.0,0.0,0.25,0.0,1.6902255639097745,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,0.5,0.0,0.0
1.0,0.0,-0.6666666666666666,0.0,-0.07969924812030076,-0.5,-0.5,-0.5,-0.5,-1.0,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,-0.5,-0.5,1.0,0.0
1.0,1.0,-1.125,0.0,-0.08421052631578947,0.5,0.0,0.5,-1.0,0.0,-1.0,-1.0,-3.0,-0.5,0.0,-1.0,-1.5,-1.0,0.0,1.0
0.0,0.0,0.5,0.0,0.7398496240601504,1.0,1.0,1.0,-1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,-2.0,0.5,-1.0,0.0,0.0
0.0,0.0,0.2916666666666667,0.0,-0.35714285714285715,0.0,0.0,0.0,-0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0
1.0,0.0,0.8333333333333334,1.0,-0.33383458646616543,0.5,1.0,1.0,-0.5,0.5,-0.6666666666666666,-0.6666666666666666,-1.0,-1.0,0.0,2.0,0.5,-0.5,1.0,0.0
1.0,0.0,-0.375,1.0,0.3631578947368421,-1.0,0.5,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,-3.0,-1.0,-0.5,0.0,-0.5,-0.5,0.0,0.0
1.0,0.0,-0.9583333333333334,1.0,0.2849624060150376,-0.5,1.0,-0.5,0.5,-1.0,0.0,0.0,1.0,-0.5,0.5,0.0,0.0,0.5,1.0,0.0
1.0,0.0,-0.2916666666666667,0.0,-0.38646616541353385,-1.0,-1.0,-1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-0.5,-2.0,0.0,1.0,0.0,0.0
0.0,0.0,0.08333333333333333,0.0,-0.36466165413533835,-1.5,-1.5,-1.5,0.0,0.5,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,1.0,-1.0,0.5,0.0,0.0
1.0,0.0,0.75,0.0,0.1,-0.5,1.0,1.0,-1.0,-0.5,-0.3333333333333333,-0.6666666666666666,-2.0,-1.0,-1.0,-2.0,-1.0,0.5,0.0,0.0
0.0,0.0,0.08333333333333333,0.0,1.2699248120300752,-0.5,-0.5,-0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0
1.0,0.0,0.5,0.0,1.7541353383458647,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1.0,0.0,1.125,1.0,-0.4112781954887218,0.5,0.5,-1.5,-1.0,-2.0,-1.0,-1.0,0.0,-0.5,0.5,0.0,0.0,-1.0,0.0,1.0
0.0,1.0,-0.4166666666666667,0.0,-0.337593984962406,0.0,-1.0,0.0,0.5,-0.5,-0.3333333333333333,0.0,-3.0,0.5,-0.5,1.0,0.0,0.5,1.0,0.0
0.0,0.0,0.08333333333333333,0.0,-0.11578947368421053,-0.5,-0.5,-0.5,-0.5,0.0,0.3333333333333333,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,0.0,-0.2916666666666667,0.0,0.7022556390977444,1.0,1.0,1.0,-0.5,0.0,-0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,1.0,0.5,-1.0,0.0,0.0
1.0,0.0,1.25,0.0,-0.1443609022556391,0.0,0.5,0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-3.0,-1.5,0.0,-2.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0833333333333333,1.0,0.8578947368421053,-1.0,0.5,-1.0,1.0,-0.5,0.3333333333333333,-1.0,-3.0,-1.5,-1.5,0.0,-1.5,0.0,1.0,0.0
0.0,1.0,-0.5416666666666666,0.0,-0.1481203007518797,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,0.0,-1.5,-0.5,0.0,0.0,0.0,0.0,1.0
1.0,0.0,-0.4166666666666667,1.0,-0.23082706766917294,-0.5,0.5,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,1.0,-0.5,-1.5,-1.0,-1.0,-0.5,1.0,0.0
1.0,1.0,-0.5833333333333334,0.0,-0.34962406015037595,0.0,-1.5,0.0,1.0,-0.5,0.3333333333333333,0.3333333333333333,-1.0,-1.0,-1.5,2.0,0.5,1.0,1.0,0.0
0.0,0.0,0.3333333333333333,1.0,0.30526315789473685,-0.5,0.5,-0.5,-0.5,0.5,0.3333333333333333,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,2.06390977443609,0.5,0.5,0.5,0.0,-1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,0.5,0.0,0.0
1.0,0.0,-0.375,0.0,1.1225563909774436,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,-0.5,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.7916666666666666,0.0,-0.22932330827067668,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,-1.0,-0.5,0.5,0.0,0.0
0.0,0.0,-0.8333333333333334,1.0,0.21729323308270676,0.0,0.5,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,0.0,-0.5,0.5,0.0,0.0,1.0,1.0,0.0
0.0,1.0,-0.08333333333333333,0.0,0.03609022556390978,-0.5,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,-0.3333333333333333,-1.0,-0.5,0.5,2.0,0.0,0.0,1.0,0.0
1.0,0.0,-0.375,0.0,-0.4112781954887218,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.5,2.0,0.5,0.5,0.0,0.0
0.0,0.0,-0.625,1.0,-0.07218045112781955,-1.0,0.5,-1.0,-1.0,-1.5,-1.0,-1.0,1.0,-1.0,0.5,1.0,0.5,-1.0,1.0,0.0
1.0,1.0,-0.75,0.0,0.20902255639097744,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,-3.0,-1.0,-0.5,-1.0,-1.0,0.5,1.0,0.0
0.0,0.0,-1.25,1.0,-0.5022556390977444,-0.5,1.0,-0.5,1.0,-1.0,-0.3333333333333333,0.3333333333333333,-3.0,-1.5,0.5,-2.0,0.5,1.0,0.0,1.0
0.0,1.0,-0.7083333333333334,0.0,0.20225563909774436,-1.0,-1.0,-1.0,0.5,-1.5,-0.3333333333333333,0.0,1.0,0.0,0.5,2.0,0.5,0.5,1.0,0.0
0.0,0.0,0.75,1.0,-0.5150375939849624,0.0,0.0,0.0,-1.0,-1.5,-0.3333333333333333,0.0,0.0,-0.5,0.0,2.0,0.0,-1.0,1.0,0.0
0.0,1.0,-0.5,0.0,-0.1631578947368421,-0.5,-1.0,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,-2.0,0.5,-0.5,-1.0,-1.0,1.0,1.0,0.0
0.0,0.0,0.9583333333333334,0.0,0.05714285714285714,0.0,0.0,-0.5,0.0,-0.5,0.0,-0.3333333333333333,-1.0,-0.5,-0.5,-1.0,-0.5,0.0,0.0,0.0
0.0,0.0,-0.041666666666666664,0.0,1.1045112781954887,-0.5,-0.5,-0.5,-0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
1.0,0.0,-0.4166666666666667,0.0,0.10827067669172932,0.0,0.5,0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-3.0,-1.5,-1.0,-2.0,-0.5,0.0,1.0,0.0
0.0,0.0,0.08333333333333333,0.0,0.5631578947368421,-1.0,1.0,-1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,2.0,0.5,0.5,0.0,0.0
0.0,0.0,-1.0416666666666667,1.0,-0.008270676691729323,-1.0,0.5,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0
1.0,1.0,-1.2916666666666667,0.0,0.02631578947368421,0.5,0.0,0.0,1.0,-0.5,-0.3333333333333333,0.3333333333333333,1.0,-1.0,-0.5,2.0,0.0,1.0,1.0,0.0
0.0,0.0,0.08333333333333333,0.0,0.5902255639097744,-1.0,-1.0,-1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.19473684210526315,0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,-1.5,-0.5,2.0,-1.5,0.5,1.0,0.0
1.0,0.0,0.16666666666666666,1.0,-0.29699248120300753,-1.5,0.5,-1.5,0.5,-2.0,0.0,0.0,0.0,0.5,0.0,2.0,0.5,0.5,1.0,0.0
1.0,1.0,-0.7083333333333334,0.0,0.2518796992481203,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,-3.0,-1.5,-0.5,1.0,0.0,0.5,1.0,0.0
1.0,1.0,-0.041666666666666664,0.0,0.006766917293233083,0.5,0.5,0.5,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1.0,0.0,0.3333333333333333,0.0,-0.059398496240601506,-0.5,0.5,-0.5,1.0,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0
1.0,0.0,0.625,1.0,0.24135338345864663,0.0,0.0,0.0,-1.0,-0.5,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,0.0,-1.0,1.0,0.0
0.0,0.0,0.7083333333333334,0.0,1.088721804511278,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1.0,0.0,0.4583333333333333,0.0,-0.06842105263157895,0.5,0.5,0.5,0.5,0.0,0.0,-0.3333333333333333,-1.0,-0.5,-0.5,2.0,-0.5,1.0,0.0,0.0
0.0,1.0,-1.0,0.0,-0.42105263157894735,-1.0,0.0,-1.0,-0.5,-1.5,-0.6666666666666666,-0.6666666666666666,-3.0,-0.5,0.0,1.0,0.0,-0.5,1.0,0.0
1.0,0.0,0.4583333333333333,0.0,-0.44661654135338347,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-3.0,-1.0,-0.5,0.0,0.0,0.5,1.0,0.0
0.0,0.0,-0.5833333333333334,1.0,-0.0924812030075188,-0.5,-1.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-3.0,-0.5,-1.0,1.0,-0.5,-0.5,1.0,0.0
1.0,0.0,0.8333333333333334,0.0,1.993233082706767,1.0,1.0,0.0,-0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
1.0,0.0,-1.0833333333333333,1.0,0.3172932330827068,1.0,-1.0,0.5,0.0,0.0,-0.3333333333333333,-0.3333333333333333,-3.0,-1.0,-0.5,0.0,-1.0,0.0,1.0,0.0
0.0,0.0,0.4166666666666667,1.0,-0.13759398496240602,1.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0
1.0,0.0,0.4583333333333333,0.0,1.6661654135338346,1.0,1.0,1.0,0.5,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0
1.0,0.0,-0.5,1.0,0.21278195488721804,0.0,0.5,0.0,-1.0,-0.5,-1.0,-1.0,-1.0,0.5,-0.5,-1.0,-1.5,-1.0,1.0,0.0
0.0,0.0,-0.7083333333333334,0.0,-0.43007518796992483,0.5,-1.0,-1.0,0.5,0.0,0.0,0.0,-3.0,0.5,-1.0,2.0,-1.5,0.5,0.0,1.0
1.0,0.0,-0.08333333333333333,0.0,1.9421052631578948,0.5,0.5,0.5,0.0,-1.5,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.20833333333333334,0.0,2.0037593984962405,0.0,0.5,0.5,0.5,0.0,0.0,-0.3333333333333333,-1.0,-0.5,-0.5,0.0,-0.5,-1.0,0.0,0.0
0.0,0.0,-0.875,1.0,-0.42857142857142855,-1.0,-1.5,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.625,1.0,-0.1774436090225564,-0.5,0.5,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,1.0,-0.5,-0.5,1.0,0.5,1.0,1.0,0.0
0.0,0.0,-0.5,1.0,-0.44661654135338347,0.5,0.5,0.5,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,0.0,-1.0,0.5,1.0,0.5,-0.5,1.0,0.0
1.0,0.0,0.5416666666666666,0.0,-0.44661654135338347,-1.5,1.0,-1.0,1.0,0.5,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,2.0,-1.0,1.0,0.0,0.0
0.0,1.0,-0.7083333333333334,0.0,-0.041353383458646614,-0.5,-0.5,-0.5,1.0,-1.0,0.0,0.3333333333333333,-2.0,-1.0,-0.5,0.0,-0.5,1.0,1.0,0.0
0.0,0.0,-0.4166666666666667,0.0,1.5759398496240602,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.5,0.5,0.0,0.0
1.0,0.0,0.20833333333333334,0.0,0.8894736842105263,-0.5,-0.5,-0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.5416666666666666,0.0,2.0654135338345863,0.5,0.5,0.5,1.0,0.5,0.0,0.3333333333333333,-3.0,0.0,-1.5,1.0,-0.5,1.0,0.0,0.0
0.0,0.0,-0.4166666666666667,1.0,-0.21278195488721804,0.5,0.5,0.5,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,-1.0,-1.0,0.5,1.0,0.5,-0.5,1.0,0.0
0.0,0.0,0.3333333333333333,1.0,0.45338345864661656,-0.5,0.0,-0.5,1.0,0.0,-1.0,0.3333333333333333,1.0,-1.0,0.5,-1.0,0.5,0.0,0.0,1.0
0.0,0.0,0.6666666666666666,0.0,0.7338345864661654,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0
0.0,0.0,0.3333333333333333,1.0,0.22781954887218045,0.0,1.0,0.0,0.5,0.5,-1.0,-0.3333333333333333,-1.0,-0.5,0.5,0.0,-0.5,1.0,1.0,0.0
0.0,0.0,0.7083333333333334,0.0,1.1541353383458646,-1.0,-1.0,-1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.625,0.0,0.09172932330827067,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,-1.0,0.0,0.0,-2.0,0.5,1.0,0.0,0.0
1.0,0.0,-0.041666666666666664,0.0,1.3165413533834587,-0.5,-0.5,-0.5,-1.0,-1.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-2.0,0.0,0.5,0.0,0.0
0.0,0.0,-0.125,0.0,0.9165413533834587,0.5,-1.0,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
0.0,0.0,0.9166666666666666,1.0,0.02481203007518797,-0.5,0.5,-0.5,0.5,-0.5,-1.0,-0.3333333333333333,-1.0,-1.0,-1.5,2.0,-0.5,0.5,1.0,0.0
0.0,0.0,0.5833333333333334,1.0,-0.22706766917293233,-1.0,-1.0,-1.0,-0.5,-0.5,-0.6666666666666666,0.3333333333333333,1.0,-1.5,0.5,1.0,0.5,-1.0,0.0,1.0
1.0,0.0,-0.5416666666666666,1.0,0.7203007518796992,-1.5,1.0,-1.5,0.5,-2.0,0.0,0.0,-1.0,-0.5,0.5,1.0,0.0,0.5,1.0,0.0
1.0,1.0,-0.041666666666666664,0.0,0.45338345864661656,0.5,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0
1.0,1.0,0.16666666666666666,0.0,-0.2857142857142857,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,-0.3333333333333333,1.0,-0.5,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.0,0.75,0.0,0.9105263157894737,-0.5,-0.5,-0.5,-0.5,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0
0.0,0.0,0.4166666666666667,0.0,1.118796992481203,-1.0,-1.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
1.0,0.0,-0.08333333333333333,0.0,-0.3,-0.5,0.5,0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,-3.0,-1.0,0.0,0.0,0.0,-0.5,1.0,0.0
1.0,0.0,0.75,1.0,0.08195488721804511,-1.0,0.5,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,-1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0
1.0,1.0,-0.7083333333333334,0.0,-0.19022556390977444,-1.5,-1.0,-1.5,-0.5,-2.0,-0.6666666666666666,-0.6666666666666666,-1.0,-1.0,0.5,-1.0,0.0,-0.5,1.0,0.0
