Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Class_Eco,Class_Eco Plus,Arrival Delay in Minutes_log
0.0,0.625,0.0,1.4506726457399104,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,-1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.4166666666666667,0.0,0.7989536621823617,-0.5,-0.5,-0.5,0.5,0.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
1.0,-0.5833333333333334,0.0,0.22720478325859492,0.5,0.5,0.5,0.0,0.0,-0.3333333333333333,-0.5,0.5,0.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0
1.0,0.0,0.0,-0.5112107623318386,1.0,-1.5,1.0,-0.5,0.5,-0.6666666666666666,-1.0,0.0,0.5,-0.5,0.0,0.0,-0.5,1.0,0.0,0.0
0.0,0.8333333333333334,1.0,-0.28325859491778776,-0.5,0.5,-0.5,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
1.0,-0.20833333333333334,0.0,0.4790732436472347,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.5,-1.5,-0.5,-1.0,-1.0,0.0,-0.5,1.0,0.0,0.0
0.0,-0.4583333333333333,0.0,1.3961136023916294,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.0,-1.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0
0.0,1.25,0.0,1.0837070254110612,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.5,-2.0,-1.0,-1.0,0.0,0.0,0.0
0.0,1.25,1.0,-0.13901345291479822,-0.5,1.0,-0.5,0.5,-1.0,0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,0.0,0.0
0.0,-0.375,0.0,1.562780269058296,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0
0.0,0.375,0.0,2.0949177877429,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.9583333333333334,1.0,-0.5179372197309418,-0.5,1.0,-1.5,-1.0,-2.0,0.3333333333333333,-1.5,-1.0,-1.0,0.5,-1.0,-0.5,-1.0,1.0,0.0,0.0
0.0,0.125,1.0,-0.025411061285500747,0.0,1.0,0.0,-0.5,0.0,0.3333333333333333,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2916666666666667,1.0,-0.34379671150971597,-0.5,0.5,-0.5,-1.0,-1.0,-1.0,-1.5,0.0,0.5,0.5,2.0,0.5,-1.0,1.0,0.0,0.0
0.0,0.125,0.0,2.0747384155455904,0.0,0.0,0.0,1.0,-1.0,-0.3333333333333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5833333333333334,0.0,-0.5455904334828101,-1.0,0.5,-1.0,1.0,-1.5,0.3333333333333333,0.5,-1.0,-0.5,-1.5,-2.0,-0.5,1.0,1.0,0.0,0.0
0.0,0.25,0.0,-0.17488789237668162,-0.5,1.0,1.0,-0.5,-1.0,-0.6666666666666666,-1.0,-1.0,0.5,-0.5,-1.0,0.0,-0.5,1.0,0.0,0.0
0.0,-0.4166666666666667,1.0,-0.40059790732436473,0.5,1.0,0.0,1.0,-0.5,0.3333333333333333,0.5,0.5,0.5,-1.5,0.0,-1.0,1.0,1.0,0.0,0.0
0.0,0.625,0.0,-0.28101644245142005,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0
0.0,-0.25,0.0,1.5014947683109119,-1.0,-1.5,-1.5,-1.0,-1.0,-0.6666666666666666,-0.5,-1.0,-0.5,-0.5,-1.0,-1.5,-0.5,0.0,0.0,0.0
1.0,0.5833333333333334,0.0,0.16367713004484305,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,0.0,-1.0,0.5,2.0,0.0,0.5,0.0,0.0,0.0
0.0,-0.4166666666666667,1.0,-0.22795216741405083,-0.5,0.5,-0.5,0.0,-1.0,-0.3333333333333333,-0.5,0.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5,1.0,-0.11733931240657698,0.5,0.5,0.5,1.0,0.0,-0.3333333333333333,0.5,-1.5,-0.5,0.5,-1.0,0.5,1.0,1.0,0.0,0.0
0.0,0.4166666666666667,0.0,1.4857997010463377,-1.5,1.0,-1.5,0.5,-1.5,-1.0,-1.5,-1.5,-1.5,-1.5,-2.0,-1.5,0.0,0.0,0.0,0.0
0.0,-0.7916666666666666,1.0,-0.2040358744394619,-0.5,0.5,-0.5,-0.5,-1.0,-0.6666666666666666,-1.0,-0.5,-0.5,0.5,2.0,0.0,-0.5,0.0,1.0,0.0
0.0,-1.0,1.0,-0.4491778774289985,0.0,-1.0,0.0,0.0,-0.5,-0.3333333333333333,-0.5,0.0,0.5,0.0,-2.0,-0.5,0.0,1.0,0.0,0.0
0.0,0.5416666666666666,0.0,1.8841554559043348,-0.5,-0.5,-0.5,1.0,-0.5,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0
0.0,1.125,1.0,-0.18086696562032886,-0.5,1.0,-0.5,-1.0,-1.0,-1.0,-1.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0
0.0,0.5,1.0,1.1524663677130045,-1.0,0.5,-1.0,0.5,-0.5,0.3333333333333333,0.0,0.0,-1.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0
1.0,-0.75,0.0,-0.2750373692077728,1.0,1.0,1.0,0.5,0.5,0.0,0.0,-0.5,-1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.375,1.0,0.20254110612855009,0.0,-0.5,0.0,0.0,-0.5,-0.3333333333333333,-0.5,-0.5,0.0,-1.0,0.0,-0.5,0.0,1.0,0.0,0.0
0.0,-0.25,0.0,-0.3654708520179372,-0.5,0.0,0.0,0.5,-0.5,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-0.5,0.0,0.0,0.0
1.0,-0.2916666666666667,0.0,-0.5493273542600897,-0.5,-0.5,-0.5,0.5,-1.0,-0.3333333333333333,0.0,-0.5,0.5,-0.5,-1.0,0.0,0.5,0.0,0.0,0.0
1.0,-0.625,0.0,0.39985052316890884,-1.0,-1.5,-1.5,0.5,-1.5,0.0,0.0,0.0,-0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0
0.0,0.125,0.0,-0.5493273542600897,1.0,-0.5,-0.5,1.0,-0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,-0.5,1.0,0.0,0.0
0.0,0.375,0.0,1.6532137518684604,-1.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4583333333333333,1.0,-0.38938714499252614,-0.5,1.0,0.5,-0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0
0.0,-0.5833333333333334,0.0,0.6636771300448431,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.7916666666666666,1.0,0.984304932735426,0.0,0.5,0.0,-1.0,-0.5,-1.0,-1.5,0.0,0.5,0.5,1.0,0.5,-1.0,1.0,0.0,0.0
0.0,-0.7916666666666666,1.0,-0.3572496263079223,-0.5,1.0,-0.5,1.0,-1.0,0.3333333333333333,0.5,-0.5,0.5,0.5,2.0,0.5,1.0,1.0,0.0,0.0
0.0,-0.6666666666666666,0.0,0.47832585949177875,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-1.0,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0
0.0,-0.7083333333333334,1.0,-0.2219730941704036,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,-1.0,0.5,2.0,0.0,0.5,1.0,0.0,0.0
0.0,0.0,0.0,0.1681614349775785,-0.5,-1.0,-1.0,-0.5,-1.0,-0.6666666666666666,-1.0,-0.5,0.0,-1.0,-1.0,-1.0,-0.5,1.0,0.0,0.0
0.0,-0.125,0.0,1.2720478325859492,-1.0,-1.0,-1.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0
0.0,0.16666666666666666,0.0,0.5440956651718983,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.7083333333333334,0.0,-0.07174887892376682,0.0,-1.0,-1.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,-2.0,-0.5,0.5,1.0,0.0,0.0
0.0,0.9166666666666666,0.0,2.1397608370702543,-0.5,0.5,-0.5,0.5,-1.0,-0.3333333333333333,0.5,0.5,0.5,0.5,-1.0,0.5,1.0,0.0,0.0,0.0
0.0,-0.8333333333333334,1.0,-0.3639760837070254,0.0,1.0,0.0,-1.0,-0.5,-1.0,-1.5,0.0,-1.0,0.5,0.0,0.5,-1.0,1.0,0.0,0.0
0.0,-1.3333333333333333,1.0,0.32884902840059793,-0.5,0.5,-0.5,0.0,-1.0,-1.0,-0.5,0.0,-1.0,0.5,2.0,0.5,0.0,1.0,0.0,0.0
0.0,-0.4583333333333333,0.0,-0.3774289985052317,1.0,-1.0,-1.0,1.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.5,-1.0,-1.5,1.0,0.0,1.0,0.0
1.0,-0.6666666666666666,0.0,-0.16442451420029897,1.0,-0.5,1.0,-1.0,0.5,-1.0,-1.5,0.0,-1.0,0.5,0.0,0.0,-1.0,0.0,0.0,0.0
1.0,-0.9166666666666666,0.0,-0.45590433482810166,-1.0,-1.0,-1.0,0.5,-1.5,-0.3333333333333333,0.0,-0.5,-1.5,0.0,1.0,-0.5,0.5,1.0,0.0,0.0
0.0,0.25,0.0,2.2787742899850523,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
0.0,0.5416666666666666,0.0,1.8871449925261585,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0
1.0,-0.041666666666666664,0.0,-0.5455904334828101,-1.0,-0.5,-1.0,0.5,-1.5,0.0,0.0,-0.5,0.0,-0.5,1.0,-1.0,0.5,1.0,0.0,0.0
1.0,-0.6666666666666666,0.0,-0.07847533632286996,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,0.5,2.0,0.0,0.5,0.0,0.0,0.0
0.0,-0.16666666666666666,1.0,1.0852017937219731,1.0,0.0,1.0,1.0,0.5,0.3333333333333333,-0.5,-1.5,-0.5,0.0,2.0,-0.5,1.0,0.0,1.0,0.0
1.0,-0.125,0.0,-0.34977578475336324,-1.0,-1.5,-1.0,-1.0,-1.5,-1.0,-1.5,-1.5,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0
0.0,0.3333333333333333,0.0,-0.12705530642750373,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0
1.0,0.16666666666666666,0.0,-0.2645739910313901,0.0,-0.5,0.0,1.0,-0.5,0.3333333333333333,0.5,-1.0,-0.5,-0.5,1.0,-0.5,1.0,1.0,0.0,0.0
0.0,0.625,0.0,0.523168908819133,0.5,0.5,0.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
1.0,-0.041666666666666664,0.0,0.01943198804185351,-0.5,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-1.0,0.0,-0.5,-0.5,-2.0,0.0,-0.5,1.0,0.0,0.0
0.0,-0.25,1.0,0.20104633781763825,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,0.5,-1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.3333333333333333,0.0,2.2772795216741404,-1.5,0.5,-1.5,1.0,0.0,0.3333333333333333,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,0.5,0.0,0.0,0.0
0.0,-0.041666666666666664,0.0,1.7862481315396113,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.5416666666666666,1.0,-0.5209267563527653,0.0,1.0,-1.5,0.5,-2.0,-0.6666666666666666,0.0,-0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0
1.0,-0.625,0.0,0.13303437967115098,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,-1.5,-1.5,-0.5,0.0,0.0,0.5,1.0,0.0,0.0
1.0,-1.25,0.0,0.8176382660687593,0.0,0.0,0.0,-1.0,-0.5,-1.0,-1.5,0.5,-1.0,0.0,1.0,0.5,-1.0,1.0,0.0,0.0
0.0,-0.125,0.0,-0.38789237668161436,0.0,1.0,1.0,-1.0,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,0.0,0.0,0.0,0.0
1.0,-0.8333333333333334,0.0,-0.5328849028400597,-1.0,-1.5,-1.0,0.0,-1.5,-0.3333333333333333,-0.5,-0.5,0.0,-1.5,0.0,-1.5,0.0,1.0,0.0,0.0
0.0,-0.8333333333333334,0.0,1.2466367713004485,0.5,0.5,0.5,0.5,-1.0,0.0,0.0,-1.0,0.0,-0.5,1.0,-0.5,0.5,0.0,1.0,0.0
0.0,0.4166666666666667,0.0,0.8542600896860987,0.0,0.0,0.5,-1.0,-1.5,0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-1.0,0.0,0.0,0.0
0.0,-0.08333333333333333,1.0,-0.2600896860986547,-0.5,1.0,-0.5,0.5,-1.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
1.0,0.7916666666666666,0.0,-0.5485799701046338,0.5,0.0,0.5,-1.0,0.0,-1.0,-1.5,-1.5,-0.5,-1.5,2.0,-1.5,-1.0,1.0,0.0,0.0
0.0,0.6666666666666666,1.0,-0.19357249626307924,-0.5,0.5,-0.5,-0.5,-1.0,-1.0,-1.0,0.5,-1.0,0.5,2.0,0.5,-0.5,0.0,1.0,0.0
1.0,-0.8333333333333334,0.0,-0.26382660687593423,0.0,-1.5,0.0,1.0,-0.5,-0.6666666666666666,0.5,0.5,-0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0
1.0,0.0,0.0,-0.47832585949177875,0.0,-1.5,0.0,1.0,-0.5,0.3333333333333333,0.5,-0.5,-1.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0
0.0,0.20833333333333334,1.0,-0.17488789237668162,0.0,1.0,0.0,1.0,-0.5,0.3333333333333333,0.5,-0.5,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5833333333333334,0.0,1.2316890881913303,-0.5,-0.5,-0.5,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.16666666666666666,0.0,0.11584454409566518,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.8333333333333334,1.0,-0.5455904334828101,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.0,-0.5,0.0,1.0,-0.5,-1.0,-0.5,1.0,0.5,0.3333333333333333,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0
0.0,0.4166666666666667,0.0,-0.10911808669656203,-1.0,-1.0,-1.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.3333333333333333,0.0,-0.18535127055306427,0.0,0.0,-0.5,-1.0,-0.5,-0.6666666666666666,0.5,0.5,0.0,0.5,-2.0,0.5,-1.0,0.0,0.0,0.0
0.0,1.0416666666666667,0.0,-0.48953662182361735,0.0,1.0,1.0,-0.5,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-1.0,0.0,0.0,0.0
0.0,-0.2916666666666667,0.0,-0.5455904334828101,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,-1.5,0.0,-0.5,-1.0,-0.5,1.0,1.0,0.0,0.0
0.0,-0.4583333333333333,0.0,2.2286995515695067,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.125,1.0,-0.03139013452914798,-0.5,0.0,-0.5,0.5,-1.0,0.0,0.0,-1.0,0.5,-0.5,-2.0,0.0,0.5,1.0,0.0,0.0
0.0,0.08333333333333333,0.0,-0.22944693572496264,-0.5,1.0,1.0,-0.5,-1.0,-0.6666666666666666,-1.0,-1.0,-0.5,0.0,1.0,0.0,-0.5,1.0,0.0,0.0
1.0,-0.125,0.0,0.2436472346786248,-0.5,-0.5,-0.5,0.5,-1.0,-0.3333333333333333,0.0,0.0,0.5,0.5,-1.0,-1.5,0.5,0.0,0.0,0.0
0.0,0.8333333333333334,1.0,-0.07698056801195814,-0.5,0.0,-0.5,-1.0,0.5,0.3333333333333333,-1.0,-1.0,-1.0,-0.5,0.0,-1.0,0.5,1.0,0.0,0.0
0.0,-0.4583333333333333,0.0,-0.00523168908819133,0.0,-1.0,-1.0,0.0,-0.5,-0.3333333333333333,-0.5,-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.75,0.0,1.0769805680119582,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.16666666666666666,0.0,-0.19357249626307924,1.0,1.0,1.0,-0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,-0.9166666666666666,1.0,-0.5493273542600897,0.0,0.5,-1.5,0.5,-2.0,0.0,0.0,-0.5,-0.5,0.0,2.0,0.5,0.5,1.0,0.0,0.0
0.0,-0.20833333333333334,0.0,-0.34678624813153963,1.0,-0.5,-0.5,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,2.0,-1.5,1.0,0.0,1.0,0.0
1.0,0.3333333333333333,0.0,0.4693572496263079,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0
0.0,0.5,0.0,2.096412556053812,-0.5,-0.5,-0.5,1.0,-1.5,-0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0
0.0,1.25,0.0,0.8729446935724963,-0.5,0.5,0.5,-0.5,0.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,-0.48355754857997013,-0.5,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,-0.5,-1.0,0.5,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.25,0.0,-0.26307922272047835,-0.5,-0.5,-0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.375,0.0,-0.4491778774289985,-0.5,-0.5,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
1.0,-0.25,0.0,-0.3266068759342302,0.0,-1.5,0.0,-1.0,-0.5,-1.0,-1.5,-1.0,-1.5,-0.5,0.0,-0.5,-1.0,1.0,0.0,0.0
0.0,1.25,0.0,1.1337817638266068,1.0,1.0,1.0,-0.5,-1.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.0,0.0,0.0
0.0,-1.3333333333333333,1.0,0.1741405082212257,-0.5,-1.0,-0.5,-0.5,-1.0,-0.6666666666666666,-1.0,-0.5,0.5,-1.5,-2.0,-1.0,-0.5,1.0,0.0,0.0
1.0,-0.4166666666666667,0.0,-0.14573991031390135,0.0,-1.5,0.0,-1.0,-0.5,0.3333333333333333,-1.5,0.0,0.5,-1.5,0.0,0.0,-1.0,1.0,0.0,0.0
1.0,-0.16666666666666666,0.0,-0.06726457399103139,-0.5,0.0,0.0,-0.5,-0.5,-0.3333333333333333,-1.0,-0.5,-1.0,0.5,1.0,0.5,-0.5,0.0,0.0,0.0
0.0,0.125,0.0,0.08893871449925261,1.0,-0.5,-0.5,1.0,0.5,0.3333333333333333,0.5,-1.5,0.5,-1.0,1.0,0.5,1.0,1.0,0.0,0.0
1.0,0.0,0.0,-0.31988041853512705,-0.5,-0.5,-0.5,-0.5,-1.0,0.3333333333333333,-1.0,0.0,0.0,0.5,0.0,0.5,-0.5,0.0,0.0,0.0
0.0,-0.8333333333333334,0.0,-0.43796711509715996,-0.5,0.0,-0.5,-0.5,-1.0,-0.6666666666666666,-1.0,0.0,-1.0,-0.5,-1.0,0.0,-0.5,0.0,0.0,0.0
0.0,0.08333333333333333,0.0,0.7451420029895366,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0
0.0,-0.8333333333333334,0.0,0.46038863976083705,-1.0,-1.0,-1.0,1.0,0.5,0.3333333333333333,0.5,-1.0,-1.5,0.5,2.0,-0.5,1.0,0.0,0.0,0.0
0.0,0.75,0.0,-0.24962630792227206,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.5,0.5,1.0,0.0,0.0
0.0,-1.1666666666666667,1.0,-0.11659192825112108,0.5,0.5,0.5,0.0,0.0,-0.3333333333333333,-0.5,0.0,-1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.5833333333333334,0.0,0.4133034379671151,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,2.0,0.5,0.0,0.0,0.0,0.0
0.0,-0.375,1.0,0.05680119581464873,0.5,0.5,1.0,-0.5,0.5,-1.0,-1.0,0.5,0.5,0.0,2.0,0.5,-0.5,0.0,0.0,0.0
0.0,-0.375,0.0,-0.3654708520179372,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.8333333333333334,0.0,-0.5209267563527653,-1.5,1.0,-1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0
0.0,0.08333333333333333,0.0,-0.328101644245142,0.5,0.0,0.0,0.5,-1.0,-0.6666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,1.0,0.0,0.0
0.0,0.4583333333333333,0.0,-0.09417040358744394,0.5,-1.0,-1.0,0.5,0.0,0.0,0.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,1.0,0.0,0.0
0.0,-0.4583333333333333,1.0,-0.4872944693572496,-0.5,0.5,-0.5,-1.0,-1.0,0.3333333333333333,-1.5,0.0,-1.5,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0
0.0,-0.041666666666666664,0.0,1.7062780269058295,1.0,1.0,1.0,1.0,0.5,-1.0,0.0,0.0,0.5,0.0,2.0,0.0,-1.0,0.0,0.0,0.0
0.0,-0.625,0.0,0.02391629297458894,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0
1.0,-0.625,0.0,-0.15246636771300448,-0.5,-0.5,-0.5,0.5,-1.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,0.5,1.0,0.0,0.0
0.0,0.08333333333333333,0.0,1.9170403587443947,-0.5,-0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.08333333333333333,0.0,1.014947683109118,-1.0,-1.0,-1.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0
0.0,-0.08333333333333333,0.0,1.2668161434977578,0.0,0.0,0.0,0.5,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-1.0,-0.5,-1.0,0.0,0.0,0.0
0.0,-0.125,0.0,0.07548579970104634,1.0,-0.5,-0.5,1.0,0.5,0.3333333333333333,0.5,0.0,0.0,-0.5,2.0,0.5,1.0,1.0,0.0,0.0
0.0,0.3333333333333333,0.0,-0.3572496263079223,-0.5,-0.5,-0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
0.0,1.2083333333333333,1.0,0.017937219730941704,-0.5,0.5,-0.5,1.0,0.5,0.0,-0.5,-0.5,-1.0,-0.5,2.0,-0.5,0.5,1.0,0.0,0.0
0.0,0.5416666666666666,1.0,0.10164424514200299,-0.5,-0.5,-0.5,0.5,-0.5,-0.3333333333333333,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.0
0.0,-0.6666666666666666,0.0,0.5426008968609866,0.5,0.5,0.5,0.0,-0.5,-0.3333333333333333,-0.5,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,2.118086696562033,-1.0,-1.0,-1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.08333333333333333,0.0,-0.1726457399103139,1.0,0.0,0.0,-0.5,-1.0,0.3333333333333333,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,0.0,0.0
0.0,-0.2916666666666667,0.0,0.6442451420029895,-0.5,0.5,0.5,-0.5,-1.0,-0.6666666666666666,-1.0,0.0,-1.5,-1.0,1.0,0.0,-0.5,0.0,0.0,0.0
0.0,-1.1666666666666667,1.0,-0.351270553064275,0.0,0.5,0.0,-1.0,-0.5,-1.0,-1.5,0.0,-0.5,0.5,2.0,0.5,-1.0,1.0,0.0,0.0
0.0,1.25,0.0,0.7376681614349776,0.0,0.5,0.5,0.0,-0.5,-0.3333333333333333,-0.5,-1.0,0.0,-0.5,1.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.4166666666666667,1.0,-0.5052316890881914,0.0,1.0,0.0,1.0,-0.5,0.3333333333333333,0.5,-0.5,-0.5,0.0,2.0,0.5,1.0,1.0,0.0,0.0
0.0,0.75,0.0,0.8766816143497758,-1.5,1.0,-1.5,0.5,-1.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
0.0,0.3333333333333333,0.0,-0.08819133034379671,0.0,1.0,1.0,0.5,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0
0.0,-0.041666666666666664,0.0,2.1345291479820627,-1.0,-1.0,-1.0,-0.5,0.5,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.5,0.0,0.0,0.0
0.0,-0.5833333333333334,0.0,0.1352765321375187,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
